timestamp,portfolio_value
2025-03-14 15:30:00,10004.47374210003
2025-03-14 15:35:00,10004.270882904771
2025-03-14 15:40:00,10003.993693622699
2025-03-14 15:45:00,10002.87874232051
2025-03-14 15:50:00,10002.087436604652
2025-03-14 15:55:00,10002.211320082673
2025-03-14 16:00:00,10001.900062844144
2025-03-14 16:05:00,10001.203218280278
2025-03-14 16:10:00,10001.75660668817
2025-03-14 16:15:00,10001.88274669291
2025-03-14 16:20:00,10001.458210978031
2025-03-14 16:25:00,10001.261541078167
2025-03-14 16:30:00,10001.83798733639
2025-03-14 16:35:00,10002.566344137957
2025-03-14 16:40:00,10002.67756435719
2025-03-14 16:45:00,10003.14143405204
2025-03-14 16:50:00,10003.184837064426
2025-03-14 16:55:00,10002.931200710807
2025-03-14 17:00:00,10003.000374261794
2025-03-14 17:05:00,10002.8172678033
2025-03-14 17:10:00,10002.521584781434
2025-03-14 17:15:00,10002.197418532694
2025-03-14 17:20:00,10002.400870153242
2025-03-14 17:25:00,10002.41578993875
2025-03-14 17:30:00,10002.716898337163
2025-03-14 17:35:00,10002.45105488631
2025-03-14 17:40:00,10002.311351440201
2025-03-14 17:45:00,10002.44291682149
2025-03-14 17:50:00,10002.962396625959
2025-03-14 17:55:00,10003.412702879441
2025-03-14 18:00:00,10002.988167164562
2025-03-14 18:05:00,10002.562275105545
2025-03-14 18:10:00,10002.354754452585
2025-03-14 18:15:00,10002.141808423077
2025-03-14 18:20:00,10002.503327333634
2025-03-14 18:25:00,10003.492600011361
2025-03-14 18:30:00,10003.129679864716
2025-03-14 18:35:00,10002.969938950748
2025-03-14 18:40:00,10002.72892634371
2025-03-14 18:45:00,10002.611222512365
2025-03-14 18:50:00,10002.590203971055
2025-03-14 18:55:00,10003.11146379558
2025-03-14 19:00:00,10003.44916169265
2025-03-14 19:05:00,10003.778452173196
2025-03-14 19:10:00,10003.097451434705
2025-03-14 19:15:00,10002.769562190246
2025-03-14 19:20:00,10002.971340186836
2025-03-14 19:25:00,10003.042803227294
2025-03-14 19:30:00,10002.451481598398
2025-03-14 19:35:00,10002.482308792321
2025-03-14 19:40:00,10002.588802734967
2025-03-14 19:45:00,10002.490716208848
2025-03-14 19:50:00,10002.047925605219
2025-03-14 19:55:00,10001.568408502255
2025-03-14 20:00:00,10001.004181753344
2025-03-14 20:05:00,10000.597272918336
2025-03-14 20:10:00,10000.597272918336
2025-03-14 20:15:00,10000.597272918336
2025-03-14 20:20:00,10000.928787662911
2025-03-14 20:25:00,10000.906500957393
2025-03-14 20:30:00,10000.481660633463
2025-03-14 20:35:00,10000.678062225837
2025-03-14 20:40:00,10000.384156296823
2025-03-14 20:45:00,10000.276901526518
2025-03-14 20:50:00,9999.963494730175
2025-03-14 20:55:00,10000.002496464831
2025-03-14 21:00:00,9999.996924788451
2025-03-14 21:05:00,9999.782415247842
2025-03-14 21:10:00,9999.998317707546
2025-03-14 21:15:00,9999.925885914614
2025-03-14 21:20:00,9999.994138950262
2025-03-14 21:25:00,10000.484446471652
2025-03-14 21:30:00,10000.264365254665
2025-03-14 21:35:00,10000.343761643071
2025-03-14 21:40:00,10000.363262510398
2025-03-14 21:45:00,10000.579164970102
2025-03-14 21:50:00,10000.516483610834
2025-03-14 21:55:00,10000.724028555967
2025-03-14 22:00:00,10000.633488814801
2025-03-14 22:05:00,10000.622345462043
2025-03-14 22:10:00,10000.76442320972
2025-03-14 22:15:00,10000.742136504201
2025-03-14 22:20:00,10000.742136504201
2025-03-14 22:25:00,10000.742136504201
2025-03-14 22:30:00,10000.742136504201
2025-03-14 22:35:00,10000.742136504201
2025-03-14 22:40:00,10000.379965189524
2025-03-14 22:45:00,10000.081418565262
2025-03-14 22:50:00,9999.577315248887
2025-03-14 22:55:00,9999.327710294778
2025-03-14 23:00:00,9999.429887761373
2025-03-14 23:05:00,9999.117516649212
2025-03-14 23:10:00,9998.90148429127
2025-03-14 23:15:00,9998.454822794443
2025-03-14 23:20:00,9998.454822794443
2025-03-14 23:25:00,9998.454822794443
2025-03-14 23:30:00,9998.454822794443
2025-03-14 23:35:00,9998.454822794443
2025-03-14 23:40:00,9998.454822794443
2025-03-14 23:45:00,9998.454822794443
2025-03-14 23:50:00,9998.454822794443
2025-03-14 23:55:00,9998.454822794443
2025-03-15 00:00:00,9998.312635310247
2025-03-15 00:05:00,9998.152296232322
2025-03-15 00:10:00,9997.884560224842
2025-03-15 00:15:00,9998.302046880572
2025-03-15 00:20:00,9998.58944711459
2025-03-15 00:25:00,9998.336837435216
2025-03-15 00:30:00,9998.333812169596
2025-03-15 00:35:00,9998.292971083709
2025-03-15 00:40:00,9998.665078755119
2025-03-15 00:45:00,9998.695331411333
2025-03-15 00:50:00,9998.457848060065
2025-03-15 00:55:00,9998.522891270923
2025-03-15 01:00:00,9997.884560224842
2025-03-15 01:05:00,9997.494300959705
2025-03-15 01:10:00,9997.494300959705
2025-03-15 01:15:00,9997.494300959705
2025-03-15 01:20:00,9997.494300959705
2025-03-15 01:25:00,9997.494300959705
2025-03-15 01:30:00,9997.494300959705
2025-03-15 01:35:00,9997.765473463964
2025-03-15 01:40:00,9997.41538832619
2025-03-15 01:45:00,9997.185824301421
2025-03-15 01:50:00,9997.419692651654
2025-03-15 01:55:00,9996.95912982696
2025-03-15 02:00:00,9997.247519633078
2025-03-15 02:05:00,9997.276215136173
2025-03-15 02:10:00,9997.881690251503
2025-03-15 02:15:00,9998.333644425267
2025-03-15 02:20:00,9998.281992519695
2025-03-15 02:25:00,9998.469948064974
2025-03-15 02:30:00,9998.396774532079
2025-03-15 02:35:00,9998.228905838965
2025-03-15 02:40:00,9999.006553972871
2025-03-15 02:45:00,9999.05677110329
2025-03-15 02:50:00,9999.359508660955
2025-03-15 02:55:00,9999.35233478518
2025-03-15 03:00:00,9999.35233478518
2025-03-15 03:05:00,9999.35233478518
2025-03-15 03:10:00,9999.35233478518
2025-03-15 03:15:00,9999.35233478518
2025-03-15 03:20:00,9999.411990146544
2025-03-15 03:25:00,9999.173368701091
2025-03-15 03:30:00,9999.11371333973
2025-03-15 03:35:00,9998.676240689736
2025-03-15 03:40:00,9998.949661095981
2025-03-15 03:45:00,9999.151826487267
2025-03-15 03:50:00,9999.416961426656
2025-03-15 03:55:00,9999.677125085933
2025-03-15 04:00:00,10001.481699767157
2025-03-15 04:05:00,10000.797320204856
2025-03-15 04:10:00,10001.06576933099
2025-03-15 04:15:00,10001.195022613942
2025-03-15 04:20:00,10001.2778772825
2025-03-15 04:25:00,10000.953086981748
2025-03-15 04:30:00,10001.12542469235
2025-03-15 04:35:00,10000.779092177774
2025-03-15 04:40:00,10000.707837162812
2025-03-15 04:45:00,10000.250479392364
2025-03-15 04:50:00,10000.142196093668
2025-03-15 04:55:00,10000.316996275846
2025-03-15 05:00:00,10000.644939980464
2025-03-15 05:05:00,10000.79963040717
2025-03-15 05:10:00,10000.839849918113
2025-03-15 05:15:00,10000.49953097936
2025-03-15 05:20:00,10000.095788965657
2025-03-15 05:25:00,9999.828174527454
2025-03-15 05:30:00,10000.185937200653
2025-03-15 05:35:00,9999.963778121328
2025-03-15 05:40:00,10000.239313083348
2025-03-15 05:45:00,9999.983974401266
2025-03-15 05:50:00,10000.090726166656
2025-03-15 05:55:00,9999.836830076
2025-03-15 06:00:00,10000.158527963593
2025-03-15 06:05:00,9999.884435592998
2025-03-15 06:10:00,10000.148429823625
2025-03-15 06:15:00,9999.656506147976
2025-03-15 06:20:00,9999.421363745834
2025-03-15 06:25:00,9999.507919231284
2025-03-15 06:30:00,9999.41992115441
2025-03-15 06:35:00,9999.005897415667
2025-03-15 06:40:00,9998.310342770932
2025-03-15 06:45:00,9999.007446535144
2025-03-15 06:50:00,9998.971816787196
2025-03-15 06:55:00,9998.863378423874
2025-03-15 07:00:00,9998.714662954175
2025-03-15 07:05:00,9998.69297528151
2025-03-15 07:10:00,9998.847887229113
2025-03-15 07:15:00,9998.883516977063
2025-03-15 07:20:00,9998.564398365
2025-03-15 07:25:00,9998.280909500889
2025-03-15 07:30:00,9998.544259811812
2025-03-15 07:35:00,9998.545808931289
2025-03-15 07:40:00,9998.99350445986
2025-03-15 07:45:00,9998.968718548243
2025-03-15 07:50:00,9999.053920119424
2025-03-15 07:55:00,9998.886615216014
2025-03-15 08:00:00,9999.23051973969
2025-03-15 08:05:00,9999.33276162511
2025-03-15 08:10:00,9999.117434017942
2025-03-15 08:15:00,9998.728605029459
2025-03-15 08:20:00,9998.7131138347
2025-03-15 08:25:00,9998.531866856005
2025-03-15 08:30:00,9998.358365474689
2025-03-15 08:35:00,9998.358365474689
2025-03-15 08:40:00,9998.60814309377
2025-03-15 08:45:00,9998.63791790929
2025-03-15 08:50:00,9998.96874919284
2025-03-15 08:55:00,9999.402138174291
2025-03-15 09:00:00,9999.375671671607
2025-03-15 09:05:00,9999.119277426855
2025-03-15 09:10:00,9999.026644667461
2025-03-15 09:15:00,9999.011757259701
2025-03-15 09:20:00,9998.82152927166
2025-03-15 09:25:00,9998.654459473466
2025-03-15 09:30:00,9998.502277083033
2025-03-15 09:35:00,9998.502277083033
2025-03-15 09:40:00,9998.502277083033
2025-03-15 09:45:00,9998.733001066003
2025-03-15 09:50:00,9999.14279440889
2025-03-15 09:55:00,9998.862137623635
2025-03-15 10:00:00,9998.751941094455
2025-03-15 10:05:00,9999.216832701934
2025-03-15 10:10:00,9999.00160510588
2025-03-15 10:15:00,9998.794986613666
2025-03-15 10:20:00,9998.968890511278
2025-03-15 10:25:00,9999.139350767353
2025-03-15 10:30:00,9999.390736599546
2025-03-15 10:35:00,9999.292592815744
2025-03-15 10:40:00,9999.228885447312
2025-03-15 10:45:00,9999.382127495703
2025-03-15 10:50:00,9999.630069686356
2025-03-15 10:55:00,9999.137628946584
2025-03-15 11:00:00,9998.760550198298
2025-03-15 11:05:00,9998.799785221325
2025-03-15 11:10:00,9999.177603961578
2025-03-15 11:15:00,9998.805597817329
2025-03-15 11:20:00,9998.886974161383
2025-03-15 11:25:00,9998.756190751295
2025-03-15 11:30:00,9998.786706880315
2025-03-15 11:35:00,9998.73439351628
2025-03-15 11:40:00,9998.94364697242
2025-03-15 11:45:00,9998.28682362398
2025-03-15 11:50:00,9998.683260587022
2025-03-15 11:55:00,9998.88226878361
2025-03-15 12:00:00,9998.992828892824
2025-03-15 12:05:00,9999.146033615594
2025-03-15 12:10:00,9999.39242471613
2025-03-15 12:15:00,9999.054426667959
2025-03-15 12:20:00,9999.232902272835
2025-03-15 12:25:00,9999.551947159427
2025-03-15 12:30:00,9999.724105043777
2025-03-15 12:35:00,9999.605647783903
2025-03-15 12:40:00,9999.616703794825
2025-03-15 12:45:00,9999.575638611403
2025-03-15 12:50:00,9998.945445988875
2025-03-15 12:55:00,9999.236393707513
2025-03-15 13:00:00,9998.863980627655
2025-03-15 13:05:00,9998.498841240764
2025-03-15 13:10:00,9998.454986073732
2025-03-15 13:15:00,9998.436839108064
2025-03-15 13:20:00,9998.80129066856
2025-03-15 13:25:00,9998.885976508343
2025-03-15 13:30:00,9998.99637054949
2025-03-15 13:35:00,9998.72719055875
2025-03-15 13:40:00,9999.454581432603
2025-03-15 13:45:00,9999.521120306717
2025-03-15 13:50:00,9999.36838334568
2025-03-15 13:55:00,9999.244379080284
2025-03-15 14:00:00,10000.09879871381
2025-03-15 14:05:00,9999.911280068576
2025-03-15 14:10:00,9999.63756333642
2025-03-15 14:15:00,9999.870449395825
2025-03-15 14:20:00,10000.393686905914
2025-03-15 14:25:00,10000.51769117131
2025-03-15 14:30:00,10000.734313149465
2025-03-15 14:35:00,10000.345768966423
2025-03-15 14:40:00,10000.701647930537
2025-03-15 14:45:00,10000.567548610725
2025-03-15 14:50:00,10000.50049895082
2025-03-15 14:55:00,10000.459237621648
2025-03-15 15:00:00,10000.39390718379
2025-03-15 15:05:00,10000.6053714958
2025-03-15 15:10:00,10000.954373571718
2025-03-15 15:15:00,10001.291341093294
2025-03-15 15:20:00,10001.542347512428
2025-03-15 15:25:00,10001.375582973687
2025-03-15 15:30:00,10000.72571703922
2025-03-15 15:35:00,10000.416257070427
2025-03-15 15:40:00,10000.631159826533
2025-03-15 15:45:00,10001.361829197298
2025-03-15 15:50:00,10001.287902649197
2025-03-15 15:55:00,10001.697077496825
2025-03-15 16:00:00,10002.09593701216
2025-03-15 16:05:00,10001.437474967446
2025-03-15 16:10:00,10001.157241773484
2025-03-15 16:15:00,10001.107384334067
2025-03-15 16:20:00,10000.71196326283
2025-03-15 16:25:00,10001.161294696765
2025-03-15 16:30:00,10001.681573199217
2025-03-15 16:35:00,10001.810164760902
2025-03-15 16:40:00,10001.762866715226
2025-03-15 16:45:00,10001.733305436677
2025-03-15 16:50:00,10001.541157126112
2025-03-15 16:55:00,10000.91741414874
2025-03-15 17:00:00,10000.468082714804
2025-03-15 17:05:00,10000.468082714804
2025-03-15 17:10:00,10000.468082714804
2025-03-15 17:15:00,10000.468082714804
2025-03-15 17:20:00,10000.371134990135
2025-03-15 17:25:00,9999.969920560343
2025-03-15 17:30:00,9999.947548008497
2025-03-15 17:35:00,9999.947548008497
2025-03-15 17:40:00,9999.947548008497
2025-03-15 17:45:00,9999.947548008497
2025-03-15 17:50:00,9999.947548008497
2025-03-15 17:55:00,9999.947548008497
2025-03-15 18:00:00,9999.947548008497
2025-03-15 18:05:00,10000.213133552095
2025-03-15 18:10:00,10000.329416952265
2025-03-15 18:15:00,10000.401196828914
2025-03-15 18:20:00,10000.669653567578
2025-03-15 18:25:00,10001.403243906923
2025-03-15 18:30:00,10002.37514343674
2025-03-15 18:35:00,10002.37514343674
2025-03-15 18:40:00,10002.37514343674
2025-03-15 18:45:00,10002.37514343674
2025-03-15 18:50:00,10002.37514343674
2025-03-15 18:55:00,10002.353732929345
2025-03-15 19:00:00,10002.021046583679
2025-03-15 19:05:00,10002.643598260223
2025-03-15 19:10:00,10002.4113766031
2025-03-15 19:15:00,10002.391613057813
2025-03-15 19:20:00,10002.684772312905
2025-03-15 19:25:00,10002.744062948766
2025-03-15 19:30:00,10002.23679861973
2025-03-15 19:35:00,10002.208800263907
2025-03-15 19:40:00,10001.887642652991
2025-03-15 19:45:00,10002.289501407162
2025-03-15 19:50:00,10002.640304336008
2025-03-15 19:55:00,10003.821176166914
2025-03-15 20:00:00,10003.23485765673
2025-03-15 20:05:00,10003.134392968186
2025-03-15 20:10:00,10003.699300970977
2025-03-15 20:15:00,10003.54119260868
2025-03-15 20:20:00,10003.557662229752
2025-03-15 20:25:00,10003.944698324958
2025-03-15 20:30:00,10003.215094111441
2025-03-15 20:35:00,10003.002635999606
2025-03-15 20:40:00,10002.589248510683
2025-03-15 20:45:00,10002.469920078933
2025-03-15 20:50:00,10002.040337724631
2025-03-15 20:55:00,10001.92522088459
2025-03-15 21:00:00,10001.963125209968
2025-03-15 21:05:00,10002.284610043744
2025-03-15 21:10:00,10002.29303322716
2025-03-15 21:15:00,10002.256532765685
2025-03-15 21:20:00,10002.294437091065
2025-03-15 21:25:00,10002.12597342271
2025-03-15 21:30:00,10001.908374517754
2025-03-15 21:35:00,10001.664102198642
2025-03-15 21:40:00,10001.684355047273
2025-03-15 21:45:00,10001.810212035196
2025-03-15 21:50:00,10001.600450388658
2025-03-15 21:55:00,10001.691588207497
2025-03-15 22:00:00,10001.587430700252
2025-03-15 22:05:00,10001.340056620542
2025-03-15 22:10:00,10001.539691842763
2025-03-15 22:15:00,10001.283637970782
2025-03-15 22:20:00,10001.545478370945
2025-03-15 22:25:00,10001.296657659188
2025-03-15 22:30:00,10001.554158163215
2025-03-15 22:35:00,10001.664102198642
2025-03-15 22:40:00,10001.690141575453
2025-03-15 22:45:00,10001.625043133423
2025-03-15 22:50:00,10001.410941590751
2025-03-15 22:55:00,10001.400815166435
2025-03-15 23:00:00,10001.318357139864
2025-03-15 23:05:00,10000.618187230042
2025-03-15 23:10:00,10000.344631522481
2025-03-15 23:15:00,10000.152560493769
2025-03-15 23:20:00,10000.18893758254
2025-03-15 23:25:00,10000.127824073405
2025-03-15 23:30:00,10000.136554574708
2025-03-15 23:35:00,9999.512323731391
2025-03-15 23:40:00,9999.512323731391
2025-03-15 23:45:00,9999.512323731391
2025-03-15 23:50:00,9999.512323731391
2025-03-15 23:55:00,9999.512323731391
2025-03-16 00:00:00,9999.512323731391
2025-03-16 00:05:00,9999.512323731391
2025-03-16 00:10:00,9999.512323731391
2025-03-16 00:15:00,9999.512323731391
2025-03-16 00:20:00,9999.512323731391
2025-03-16 00:25:00,9999.512323731391
2025-03-16 00:30:00,9999.512323731391
2025-03-16 00:35:00,9999.70384327997
2025-03-16 00:40:00,9999.373840365493
2025-03-16 00:45:00,9999.186740498802
2025-03-16 00:50:00,9999.20147277177
2025-03-16 00:55:00,9999.079194906137
2025-03-16 01:00:00,9999.394465547648
2025-03-16 01:05:00,9999.56683314137
2025-03-16 01:10:00,9999.565359914075
2025-03-16 01:15:00,9999.633128369727
2025-03-16 01:20:00,9999.824647918307
2025-03-16 01:25:00,9999.963131284205
2025-03-16 01:30:00,10000.044158785528
2025-03-16 01:35:00,10000.192954742502
2025-03-16 01:40:00,9999.973443875282
2025-03-16 01:45:00,9999.619869324055
2025-03-16 01:50:00,9999.980810011766
2025-03-16 01:55:00,9999.861478600727
2025-03-16 02:00:00,9999.804022736153
2025-03-16 02:05:00,9999.880630555585
2025-03-16 02:10:00,9999.637548051616
2025-03-16 02:15:00,9999.770138508327
2025-03-16 02:20:00,9999.941032874753
2025-03-16 02:25:00,9999.712682643752
2025-03-16 02:30:00,9999.44897495763
2025-03-16 02:35:00,9999.44897495763
2025-03-16 02:40:00,9999.286767700032
2025-03-16 02:45:00,9999.422671078019
2025-03-16 02:50:00,9999.526425269816
2025-03-16 02:55:00,9999.782157432694
2025-03-16 03:00:00,9999.786541412628
2025-03-16 03:05:00,9999.833303865269
2025-03-16 03:10:00,10000.151873073884
2025-03-16 03:15:00,10000.134337154144
2025-03-16 03:20:00,10000.336000231157
2025-03-16 03:25:00,10000.375456050571
2025-03-16 03:30:00,10000.020353675833
2025-03-16 03:35:00,9999.863991724815
2025-03-16 03:40:00,10000.062732148537
2025-03-16 03:45:00,10000.178176953494
2025-03-16 03:50:00,10000.312619004835
2025-03-16 03:55:00,10000.262933898905
2025-03-16 04:00:00,10000.001356429446
2025-03-16 04:05:00,10000.181099606783
2025-03-16 04:10:00,10000.040812248862
2025-03-16 04:15:00,10000.002817756093
2025-03-16 04:20:00,10000.099265314662
2025-03-16 04:25:00,10000.239552672585
2025-03-16 04:30:00,10000.451445036113
2025-03-16 04:35:00,10000.403221256827
2025-03-16 04:40:00,10000.204480833105
2025-03-16 04:45:00,10000.027660309057
2025-03-16 04:50:00,9999.697400487283
2025-03-16 04:55:00,9998.926457486317
2025-03-16 05:00:00,9998.926457486317
2025-03-16 05:05:00,9998.945973488822
2025-03-16 05:10:00,9998.767327004358
2025-03-16 05:15:00,9998.786843006861
2025-03-16 05:20:00,9999.19217536657
2025-03-16 05:25:00,9999.328787384102
2025-03-16 05:30:00,9999.00001780345
2025-03-16 05:35:00,9999.171158133104
2025-03-16 05:40:00,9999.058565810963
2025-03-16 05:45:00,9998.954980874592
2025-03-16 05:50:00,9998.765825773395
2025-03-16 05:55:00,9998.639722372596
2025-03-16 06:00:00,9998.186350622107
2025-03-16 06:05:00,9998.186350622107
2025-03-16 06:10:00,9998.519135936756
2025-03-16 06:15:00,9998.340858089623
2025-03-16 06:20:00,9998.259147409686
2025-03-16 06:25:00,9998.493879908412
2025-03-16 06:30:00,9998.602332265418
2025-03-16 06:35:00,9998.565191047264
2025-03-16 06:40:00,9998.305202520196
2025-03-16 06:45:00,9998.109096888349
2025-03-16 06:50:00,9998.259147409686
2025-03-16 06:55:00,9997.960532015737
2025-03-16 07:00:00,9997.960532015737
2025-03-16 07:05:00,9997.960532015737
2025-03-16 07:10:00,9997.960532015737
2025-03-16 07:15:00,9997.960532015737
2025-03-16 07:20:00,9997.960532015737
2025-03-16 07:25:00,9997.960532015737
2025-03-16 07:30:00,9997.960532015737
2025-03-16 07:35:00,9997.960532015737
2025-03-16 07:40:00,9997.960532015737
2025-03-16 07:45:00,9997.960532015737
2025-03-16 07:50:00,9997.689531520693
2025-03-16 07:55:00,9997.037068372298
2025-03-16 08:00:00,9997.009084625528
2025-03-16 08:05:00,9997.03559554352
2025-03-16 08:10:00,9997.284503606903
2025-03-16 08:15:00,9997.241791572358
2025-03-16 08:20:00,9997.091563037062
2025-03-16 08:25:00,9996.945752988098
2025-03-16 08:30:00,9995.505380592762
2025-03-16 08:35:00,9995.505380592762
2025-03-16 08:40:00,9995.505380592762
2025-03-16 08:45:00,9995.505380592762
2025-03-16 08:50:00,9995.505380592762
2025-03-16 08:55:00,9995.505380592762
2025-03-16 09:00:00,9995.505380592762
2025-03-16 09:05:00,9995.505380592762
2025-03-16 09:10:00,9995.505380592762
2025-03-16 09:15:00,9995.505380592762
2025-03-16 09:20:00,9995.505380592762
2025-03-16 09:25:00,9995.505380592762
2025-03-16 09:30:00,9995.505380592762
2025-03-16 09:35:00,9995.505380592762
2025-03-16 09:40:00,9995.505380592762
2025-03-16 09:45:00,9995.505380592762
2025-03-16 09:50:00,9997.062899258437
2025-03-16 09:55:00,9996.421825158439
2025-03-16 10:00:00,9996.034266725259
2025-03-16 10:05:00,9996.249900740713
2025-03-16 10:10:00,9996.165395518441
2025-03-16 10:15:00,9995.844858468441
2025-03-16 10:20:00,9995.85942833435
2025-03-16 10:25:00,9996.337319936167
2025-03-16 10:30:00,9997.492710302753
2025-03-16 10:35:00,9997.076012137755
2025-03-16 10:40:00,9996.7962707123
2025-03-16 10:45:00,9996.344604869122
2025-03-16 10:50:00,9996.898259773665
2025-03-16 10:55:00,9997.304759032526
2025-03-16 11:00:00,9997.169259279573
2025-03-16 11:05:00,9996.404341319349
2025-03-16 11:10:00,9995.557832110035
2025-03-16 11:15:00,9995.557832110035
2025-03-16 11:20:00,9995.557832110035
2025-03-16 11:25:00,9995.342615101057
2025-03-16 11:30:00,9994.974114035324
2025-03-16 11:35:00,9995.409193024698
2025-03-16 11:40:00,9995.847368661682
2025-03-16 11:45:00,9995.845820337876
2025-03-16 11:50:00,9995.39835475806
2025-03-16 11:55:00,9996.036264165965
2025-03-16 12:00:00,9995.965041270907
2025-03-16 12:05:00,9996.17870995608
2025-03-16 12:10:00,9996.57972582173
2025-03-16 12:15:00,9997.329114543641
2025-03-16 12:20:00,9997.073641115716
2025-03-16 12:25:00,9996.802684449736
2025-03-16 12:30:00,9996.541017726591
2025-03-16 12:35:00,9996.528631136145
2025-03-16 12:40:00,9996.390830317447
2025-03-16 12:45:00,9996.291737593889
2025-03-16 12:50:00,9997.04422296341
2025-03-16 12:55:00,9996.539469402785
2025-03-16 13:00:00,9996.829005954432
2025-03-16 13:05:00,9997.017901458716
2025-03-16 13:10:00,9997.308986334168
2025-03-16 13:15:00,9997.047319611022
2025-03-16 13:20:00,9997.205248639193
2025-03-16 13:25:00,10000.210545145861
2025-03-16 13:30:00,10000.301108962516
2025-03-16 13:35:00,10000.426251690984
2025-03-16 13:40:00,10000.671597303375
2025-03-16 13:45:00,9999.570011969887
2025-03-16 13:50:00,10000.208898531013
2025-03-16 13:55:00,10000.508582433398
2025-03-16 14:00:00,10000.04094381649
2025-03-16 14:05:00,9999.487681227472
2025-03-16 14:10:00,9999.514027065045
2025-03-16 14:15:00,10000.371913400992
2025-03-16 14:20:00,10000.977867665153
2025-03-16 14:25:00,10000.832965558506
2025-03-16 14:30:00,10000.711116059734
2025-03-16 14:35:00,10000.294522503124
2025-03-16 14:40:00,9999.70997423199
2025-03-16 14:45:00,9999.639169793514
2025-03-16 14:50:00,10000.248417287372
2025-03-16 14:55:00,9999.93720708105
2025-03-16 15:00:00,9999.543666132315
2025-03-16 15:05:00,10000.024477668008
2025-03-16 15:10:00,10000.134800862841
2025-03-16 15:15:00,9999.688568238962
2025-03-16 15:20:00,9998.463486791852
2025-03-16 15:25:00,9998.523183303621
2025-03-16 15:30:00,9998.591834292158
2025-03-16 15:35:00,9998.676901821429
2025-03-16 15:40:00,9998.072474639761
2025-03-16 15:45:00,9997.851597546212
2025-03-16 15:50:00,9998.014270540785
2025-03-16 15:55:00,9997.282988271607
2025-03-16 16:00:00,9997.282988271607
2025-03-16 16:05:00,9996.73000787648
2025-03-16 16:10:00,9996.557201503003
2025-03-16 16:15:00,9995.347556888662
2025-03-16 16:20:00,9995.347556888662
2025-03-16 16:25:00,9995.347556888662
2025-03-16 16:30:00,9995.347556888662
2025-03-16 16:35:00,9995.347556888662
2025-03-16 16:40:00,9995.347556888662
2025-03-16 16:45:00,9995.347556888662
2025-03-16 16:50:00,9995.347556888662
2025-03-16 16:55:00,9995.347556888664
2025-03-16 17:00:00,9995.812707333462
2025-03-16 17:05:00,9996.154987849446
2025-03-16 17:10:00,9996.389025809094
2025-03-16 17:15:00,9996.35830832689
2025-03-16 17:20:00,9996.119882155499
2025-03-16 17:25:00,9995.852201239153
2025-03-16 17:30:00,9996.216422813854
2025-03-16 17:35:00,9996.409504130563
2025-03-16 17:40:00,9996.615750082501
2025-03-16 17:45:00,9996.337830005421
2025-03-16 17:50:00,9996.703514317369
2025-03-16 17:55:00,9997.120394432992
2025-03-16 18:00:00,9996.877580049857
2025-03-16 18:05:00,9997.018002825645
2025-03-16 18:10:00,9996.35830832689
