timestamp,portfolio_value
2025-04-18 06:25:00,10000.0
2025-04-18 06:30:00,10000.0
2025-04-18 06:35:00,10000.0
2025-04-18 06:40:00,10000.0
2025-04-18 06:45:00,10000.0
2025-04-18 06:50:00,10000.0
2025-04-18 06:55:00,10000.0
2025-04-18 07:00:00,10000.0
2025-04-18 07:05:00,10000.0
2025-04-18 07:10:00,10000.0
2025-04-18 07:15:00,10000.0
2025-04-18 07:20:00,10000.0
2025-04-18 07:25:00,10000.0
2025-04-18 07:30:00,10000.0
2025-04-18 07:35:00,10000.0
2025-04-18 07:40:00,10000.0
2025-04-18 07:45:00,10000.0
2025-04-18 07:50:00,10000.0
2025-04-18 07:55:00,10000.0
2025-04-18 08:00:00,10000.0
2025-04-18 08:05:00,10000.0
2025-04-18 08:10:00,10000.0
2025-04-18 08:15:00,10000.0
2025-04-18 08:20:00,10000.0
2025-04-18 08:25:00,10000.0
2025-04-18 08:30:00,10000.0
2025-04-18 08:35:00,10000.0
2025-04-18 08:40:00,10000.0
2025-04-18 08:45:00,10000.0
2025-04-18 08:50:00,10000.0
2025-04-18 08:55:00,10000.0
2025-04-18 09:00:00,10000.0
2025-04-18 09:05:00,10000.0
2025-04-18 09:10:00,10000.0
2025-04-18 09:15:00,10000.0
2025-04-18 09:20:00,10000.0
2025-04-18 09:25:00,10000.0
2025-04-18 09:30:00,10000.0
2025-04-18 09:35:00,10000.0
2025-04-18 09:40:00,10000.0
2025-04-18 09:45:00,10000.0
2025-04-18 09:50:00,10000.0
2025-04-18 09:55:00,10000.0
2025-04-18 10:00:00,10000.0
2025-04-18 10:05:00,10000.0
2025-04-18 10:10:00,10000.0
2025-04-18 10:15:00,10000.0
2025-04-18 10:20:00,10000.0
2025-04-18 10:25:00,10000.0
2025-04-18 10:30:00,10000.0
2025-04-18 10:35:00,10000.0
2025-04-18 10:40:00,10000.0
2025-04-18 10:45:00,10000.0
2025-04-18 10:50:00,10000.0
2025-04-18 10:55:00,10000.0
2025-04-18 11:00:00,10000.0
2025-04-18 11:05:00,10000.0
2025-04-18 11:10:00,10001.631689780303
2025-04-18 11:15:00,10002.373438612796
2025-04-18 11:20:00,9997.803130716089
2025-04-18 11:25:00,9995.981471256051
2025-04-18 11:30:00,9998.475513026522
2025-04-18 11:35:00,9999.951916388116
2025-04-18 11:40:00,10001.601736054867
2025-04-18 11:45:00,10002.401027570435
2025-04-18 11:50:00,10004.081589218551
2025-04-18 11:55:00,10007.426159140203
2025-04-18 12:00:00,10008.320829623604
2025-04-18 12:05:00,10003.019808477457
2025-04-18 12:10:00,10002.498771306065
2025-04-18 12:15:00,10004.50803567804
2025-04-18 12:20:00,10003.632283337018
2025-04-18 12:25:00,10006.708057985685
2025-04-18 12:30:00,10009.620663656318
2025-04-18 12:35:00,10012.430796055727
2025-04-18 12:40:00,10010.626478226204
2025-04-18 12:45:00,10008.326347415132
2025-04-18 12:50:00,10005.805504942957
2025-04-18 12:55:00,10005.572969442866
2025-04-18 13:00:00,10002.136961833043
2025-04-18 13:05:00,9998.294214162042
2025-04-18 13:10:00,9997.215880046366
2025-04-18 13:15:00,10000.125332693271
2025-04-18 13:20:00,9998.663906194392
2025-04-18 13:25:00,9997.394814143046
2025-04-18 13:30:00,9997.354613090487
2025-04-18 13:35:00,9998.153904606055
2025-04-18 13:40:00,9994.27410890623
2025-04-18 13:45:00,9997.712481283848
2025-04-18 13:50:00,9998.436888485829
2025-04-18 13:55:00,9999.661838204953
2025-04-18 14:00:00,10001.40230730394
2025-04-18 14:05:00,9994.840864921705
2025-04-18 14:10:00,9996.32278607483
2025-04-18 14:15:00,9991.322090438967
2025-04-18 14:20:00,9991.90618808496
2025-04-18 14:25:00,9991.143156342288
2025-04-18 14:30:00,9992.382294668198
2025-04-18 14:35:00,9994.539751155486
2025-04-18 14:40:00,9999.268498494628
2025-04-18 14:45:00,9997.22060958196
2025-04-18 14:50:00,9997.345154019298
2025-04-18 14:55:00,10000.64873463246
2025-04-18 15:00:00,9999.104541260665
2025-04-18 15:05:00,9992.755139724277
2025-04-18 15:10:00,9993.5969970602
2025-04-18 15:15:00,9994.334804613032
2025-04-18 15:20:00,9990.038021524906
2025-04-18 15:25:00,9983.363858544322
2025-04-18 15:30:00,9981.80153528608
2025-04-18 15:35:00,9984.428004053214
2025-04-18 15:40:00,9985.617482255375
2025-04-18 15:45:00,9988.71532807015
2025-04-18 15:50:00,9983.972392124222
2025-04-18 15:55:00,9984.21044541584
2025-04-18 16:00:00,9988.145419030941
2025-04-18 16:05:00,9990.281592608051
2025-04-18 16:10:00,9988.834354715958
2025-04-18 16:15:00,9992.039403337556
2025-04-18 16:20:00,9996.74686776652
2025-04-18 16:25:00,9992.678678898823
2025-04-18 16:30:00,9995.945999739088
2025-04-18 16:35:00,9993.306918877035
2025-04-18 16:40:00,9992.638477846263
2025-04-18 16:45:00,9989.033783466884
2025-04-18 16:50:00,9989.77553229938
2025-04-18 16:55:00,9992.371259085143
2025-04-18 17:00:00,9991.344161605079
2025-04-18 17:05:00,9992.68104366662
2025-04-18 17:10:00,9994.242578668927
2025-04-18 17:15:00,9990.882243628626
2025-04-18 17:20:00,9988.307799753042
2025-04-18 17:25:00,9988.307799753042
2025-04-18 17:30:00,9988.307799753042
2025-04-18 17:35:00,9989.33534616053
2025-04-18 17:40:00,9991.940459981968
2025-04-18 17:45:00,9989.712008110513
2025-04-18 17:50:00,9993.1390014588
2025-04-18 17:55:00,9993.666958585347
2025-04-18 18:00:00,9990.039026330689
2025-04-18 18:05:00,9992.537760731106
2025-04-18 18:10:00,9995.200398239467
2025-04-18 18:15:00,9997.430426102343
2025-04-18 18:20:00,9999.818053107472
2025-04-18 18:25:00,9997.613241107356
2025-04-18 18:30:00,9993.971912925605
2025-04-18 18:35:00,9996.391059759186
2025-04-18 18:40:00,9998.397296840063
2025-04-18 18:45:00,9995.952934143723
2025-04-18 18:50:00,9997.302770797118
2025-04-18 18:55:00,9997.21609126888
2025-04-18 19:00:00,9993.471535648954
2025-04-18 19:05:00,9995.878862546864
2025-04-18 19:10:00,9994.893079912072
2025-04-18 19:15:00,9997.492677763534
2025-04-18 19:20:00,9999.03163338763
2025-04-18 19:25:00,9997.469825887905
2025-04-18 19:30:00,9994.402158583955
2025-04-18 19:35:00,9990.098914004744
2025-04-18 19:40:00,9992.95224647523
2025-04-18 19:45:00,9989.488217328515
2025-04-18 19:50:00,9989.490581315647
2025-04-18 19:55:00,9992.950670483808
2025-04-18 20:00:00,9994.629889344511
2025-04-18 20:05:00,9988.671853771644
2025-04-18 20:10:00,9989.180899001123
2025-04-18 20:15:00,9990.373136512264
2025-04-18 20:20:00,9991.615805748927
2025-04-18 20:25:00,9991.06342075533
2025-04-18 20:30:00,9991.122520433677
2025-04-18 20:35:00,9987.063554524957
2025-04-18 20:40:00,9986.719200399133
2025-04-18 20:45:00,9987.6332754242
2025-04-18 20:50:00,9989.239998679466
2025-04-18 20:55:00,9989.585140801
2025-04-18 21:00:00,9987.662431265517
2025-04-18 21:05:00,9988.764049269863
2025-04-18 21:10:00,9989.704916149112
2025-04-18 21:15:00,9988.671853771644
2025-04-18 21:20:00,9988.675793750203
2025-04-18 21:25:00,9989.44172558155
2025-04-18 21:30:00,9997.937895340396
2025-04-18 21:35:00,9992.694571877648
2025-04-18 21:40:00,10000.59028890451
2025-04-18 21:45:00,9994.627525357377
2025-04-18 21:50:00,9996.4131236391
2025-04-18 21:55:00,9997.580145287484
2025-04-18 22:00:00,9992.450293207155
2025-04-18 22:05:00,9989.91531100402
2025-04-18 22:10:00,9989.91531100402
2025-04-18 22:15:00,9989.91531100402
2025-04-18 22:20:00,9989.91531100402
2025-04-18 22:25:00,9989.91531100402
2025-04-18 22:30:00,9989.91531100402
2025-04-18 22:35:00,9989.91531100402
2025-04-18 22:40:00,9989.91531100402
2025-04-18 22:45:00,9989.91531100402
2025-04-18 22:50:00,9989.91531100402
2025-04-18 22:55:00,9989.91531100402
2025-04-18 23:00:00,9989.91531100402
2025-04-18 23:05:00,9989.91531100402
2025-04-18 23:10:00,9989.91531100402
2025-04-18 23:15:00,9989.91531100402
2025-04-18 23:20:00,9989.91531100402
2025-04-18 23:25:00,9989.91531100402
2025-04-18 23:30:00,9989.91531100402
2025-04-18 23:35:00,9989.91531100402
2025-04-18 23:40:00,9992.191731160885
2025-04-18 23:45:00,9989.527365483696
2025-04-18 23:50:00,9990.073012435047
2025-04-18 23:55:00,9990.861519590178
2025-04-19 00:00:00,9991.281793903865
2025-04-19 00:05:00,9983.84617143097
2025-04-19 00:10:00,9983.84617143097
2025-04-19 00:15:00,9983.84617143097
2025-04-19 00:20:00,9983.84617143097
2025-04-19 00:25:00,9983.84617143097
2025-04-19 00:30:00,9983.84617143097
2025-04-19 00:35:00,9982.893192816
2025-04-19 00:40:00,9984.131513249515
2025-04-19 00:45:00,9982.52114492
2025-04-19 00:50:00,9984.471243425736
2025-04-19 00:55:00,9983.56004137536
2025-04-19 01:00:00,9987.289190943124
2025-04-19 01:05:00,9990.20487985692
2025-04-19 01:10:00,9992.483673219931
2025-04-19 01:15:00,9988.552734962808
2025-04-19 01:20:00,9991.332058863874
2025-04-19 01:25:00,9993.722781890512
2025-04-19 01:30:00,9992.785568016898
2025-04-19 01:35:00,9990.338091921378
2025-04-19 01:40:00,9988.552734962808
2025-04-19 01:45:00,9987.67385063221
2025-04-19 01:50:00,9991.474729773145
2025-04-19 01:55:00,9992.024919246469
2025-04-19 02:00:00,9988.540123169725
2025-04-19 02:05:00,9992.492343827676
2025-04-19 02:10:00,10001.49006995662
2025-04-19 02:15:00,10002.2861893951
2025-04-19 02:20:00,10005.055266214284
2025-04-19 02:25:00,10006.81224663841
2025-04-19 02:30:00,10000.802727233498
2025-04-19 02:35:00,10003.787781009258
2025-04-19 02:40:00,10001.322175461179
2025-04-19 02:45:00,10005.641714592726
2025-04-19 02:50:00,10007.860601938584
2025-04-19 02:55:00,10011.079762123483
2025-04-19 03:00:00,10015.737454957118
2025-04-19 03:05:00,10020.164982566952
2025-04-19 03:10:00,10017.238258334208
2025-04-19 03:15:00,10021.578291629521
2025-04-19 03:20:00,10019.239592249356
2025-04-19 03:25:00,10018.175472207826
2025-04-19 03:30:00,10026.357372971594
2025-04-19 03:35:00,10016.244291391713
2025-04-19 03:40:00,10010.544549154445
2025-04-19 03:45:00,10019.048050641879
2025-04-19 03:50:00,10018.78635593537
2025-04-19 03:55:00,10018.79739125432
2025-04-19 04:00:00,10020.784536902243
2025-04-19 04:05:00,10021.482126707248
2025-04-19 04:10:00,10025.562830007251
2025-04-19 04:15:00,10026.23283151488
2025-04-19 04:20:00,10026.230466803678
2025-04-19 04:25:00,10034.166437602296
2025-04-19 04:30:00,10039.736908960444
2025-04-19 04:35:00,10038.735059647268
2025-04-19 04:40:00,10046.251688325814
2025-04-19 04:45:00,10039.35461398256
2025-04-19 04:50:00,10030.671394443669
2025-04-19 04:55:00,10029.690039294255
2025-04-19 05:00:00,10035.340910833318
2025-04-19 05:05:00,10031.390266649501
2025-04-19 05:10:00,10031.39105488657
2025-04-19 05:15:00,10029.354250303373
2025-04-19 05:20:00,10040.182262903749
2025-04-19 05:25:00,10042.23562046537
2025-04-19 05:30:00,10039.731391300968
2025-04-19 05:35:00,10037.471515627583
2025-04-19 05:40:00,10038.1320582904
2025-04-19 05:45:00,10037.405303713887
2025-04-19 05:50:00,10033.673001197852
2025-04-19 05:55:00,10034.26890842111
2025-04-19 06:00:00,10031.038712917263
2025-04-19 06:05:00,10027.916505891704
2025-04-19 06:10:00,10028.74967247237
2025-04-19 06:15:00,10031.908138403047
2025-04-19 06:20:00,10030.41994681904
2025-04-19 06:25:00,10028.79223727403
2025-04-19 06:30:00,10024.017885354362
2025-04-19 06:35:00,10022.840259175067
2025-04-19 06:40:00,10020.081429437767
2025-04-19 06:45:00,10022.124539917506
2025-04-19 06:50:00,10020.999725621754
2025-04-19 06:55:00,10021.813974512792
2025-04-19 07:00:00,10024.021826539702
2025-04-19 07:05:00,10022.842623886272
2025-04-19 07:10:00,10025.848171825797
2025-04-19 07:15:00,10026.033407536728
2025-04-19 07:20:00,10035.020098346724
2025-04-19 07:25:00,10041.087159057586
2025-04-19 07:30:00,10037.599210032567
2025-04-19 07:35:00,10042.092161319033
2025-04-19 07:40:00,10046.227252976714
2025-04-19 07:45:00,10044.421401854383
2025-04-19 07:50:00,10043.123175403714
2025-04-19 07:55:00,10045.099285732691
2025-04-19 08:00:00,10041.740607586791
2025-04-19 08:05:00,10042.0929495561
2025-04-19 08:10:00,10039.112625202746
2025-04-19 08:15:00,10039.574532124476
2025-04-19 08:20:00,10045.808699093712
2025-04-19 08:25:00,10045.876487481542
2025-04-19 08:30:00,10044.059601040262
2025-04-19 08:35:00,10052.293525450506
2025-04-19 08:40:00,10053.816399465497
2025-04-19 08:45:00,10056.033710337222
2025-04-19 08:50:00,10053.300892423156
2025-04-19 08:55:00,10052.527631859644
2025-04-19 09:00:00,10056.186628328374
2025-04-19 09:05:00,10059.744730452427
2025-04-19 09:10:00,10060.761556269888
2025-04-19 09:15:00,10059.553188844951
2025-04-19 09:20:00,10057.736302403671
2025-04-19 09:25:00,10053.902317305889
2025-04-19 09:30:00,10053.498739927174
2025-04-19 09:35:00,10057.032406702125
2025-04-19 09:40:00,10058.557645428318
2025-04-19 09:45:00,10061.852476371725
2025-04-19 09:50:00,10054.3279653225
2025-04-19 09:55:00,10053.827434784447
2025-04-19 10:00:00,10049.082247636288
2025-04-19 10:05:00,10047.790327082163
2025-04-19 10:10:00,10049.760131514597
2025-04-19 10:15:00,10048.526540503488
2025-04-19 10:20:00,10046.600089109783
2025-04-19 10:25:00,10043.80263575616
2025-04-19 10:30:00,10042.37907961171
2025-04-19 10:35:00,10041.304712488298
2025-04-19 10:40:00,10045.099285732691
2025-04-19 10:45:00,10045.10007396976
2025-04-19 10:50:00,10044.359919363094
2025-04-19 10:55:00,10047.66972681079
2025-04-19 11:00:00,10049.817672820545
2025-04-19 11:05:00,10044.24326027706
2025-04-19 11:10:00,10043.735635605395
2025-04-19 11:15:00,10041.262147686637
2025-04-19 11:20:00,10040.439228187854
2025-04-19 11:25:00,10041.668089776555
2025-04-19 11:30:00,10043.265058075918
2025-04-19 11:35:00,10043.90983599738
2025-04-19 11:40:00,10044.92745005191
2025-04-19 11:45:00,10042.991539813393
2025-04-19 11:50:00,10044.172318940957
2025-04-19 11:55:00,10045.10007396976
2025-04-19 12:00:00,10046.520477165936
2025-04-19 12:05:00,10051.078063891959
2025-04-19 12:10:00,10048.442199137233
2025-04-19 12:15:00,10048.734635089386
2025-04-19 12:20:00,10050.827404504398
2025-04-19 12:25:00,10052.45747876061
2025-04-19 12:30:00,10052.458266997677
2025-04-19 12:35:00,10052.455902286474
2025-04-19 12:40:00,10051.768559563352
2025-04-19 12:45:00,10046.33918264034
2025-04-19 12:50:00,10046.33918264034
2025-04-19 12:55:00,10048.248594295228
2025-04-19 13:00:00,10049.39377002243
2025-04-19 13:05:00,10049.476241525417
2025-04-19 13:10:00,10051.710041092058
2025-04-19 13:15:00,10051.325174078114
2025-04-19 13:20:00,10057.64720386429
2025-04-19 13:25:00,10056.739231888538
2025-04-19 13:30:00,10052.067417605005
2025-04-19 13:35:00,10052.933761107819
2025-04-19 13:40:00,10055.683596650295
2025-04-19 13:45:00,10058.570884697752
2025-04-19 13:50:00,10059.603742092313
2025-04-19 13:55:00,10062.159573242046
2025-04-19 14:00:00,10057.881265844197
2025-04-19 14:05:00,10062.411700408324
2025-04-19 14:10:00,10057.026703984666
2025-04-19 14:15:00,10054.618536097425
2025-04-19 14:20:00,10061.407118957646
2025-04-19 14:25:00,10061.372559470678
2025-04-19 14:30:00,10056.924596409539
2025-04-19 14:35:00,10055.27595179267
2025-04-19 14:40:00,10053.942269772924
2025-04-19 14:45:00,10056.152506052997
2025-04-19 14:50:00,10055.766068153283
2025-04-19 14:55:00,10057.64720386429
2025-04-19 15:00:00,10059.185886477175
2025-04-19 15:05:00,10059.03508144314
2025-04-19 15:10:00,10058.388661948293
2025-04-19 15:15:00,10059.540906661465
2025-04-19 15:20:00,10065.10262773438
2025-04-19 15:25:00,10065.887285177094
2025-04-19 15:30:00,10059.004449170601
2025-04-19 15:35:00,10047.666581117002
2025-04-19 15:40:00,10046.608589550102
2025-04-19 15:45:00,10038.436841768344
2025-04-19 15:50:00,10038.31981077839
2025-04-19 15:55:00,10040.06113765576
2025-04-19 16:00:00,10047.515776082966
2025-04-19 16:05:00,10049.982852186627
2025-04-19 16:10:00,10043.021471891578
2025-04-19 16:15:00,10048.20382405075
2025-04-19 16:20:00,10050.967797565168
2025-04-19 16:25:00,10035.456871460388
2025-04-19 16:30:00,10035.456871460388
2025-04-19 16:35:00,10035.456871460388
2025-04-19 16:40:00,10035.456871460388
2025-04-19 16:45:00,10035.456871460388
2025-04-19 16:50:00,10035.456871460388
2025-04-19 16:55:00,10035.456871460388
2025-04-19 17:00:00,10035.456871460388
2025-04-19 17:05:00,10035.456871460388
2025-04-19 17:10:00,10035.456871460388
2025-04-19 17:15:00,10037.107398579235
2025-04-19 17:20:00,10040.191112413873
2025-04-19 17:25:00,10041.032912743096
2025-04-19 17:30:00,10041.009288786241
2025-04-19 17:35:00,10044.75683580847
2025-04-19 17:40:00,10044.274907088653
2025-04-19 17:45:00,10047.249163256536
2025-04-19 17:50:00,10041.160482110105
2025-04-19 17:55:00,10057.499598135368
2025-04-19 18:00:00,10056.960971919103
2025-04-19 18:05:00,10058.731193752674
2025-04-19 18:10:00,10058.80521548415
2025-04-19 18:15:00,10058.80442801892
2025-04-19 18:20:00,10056.585351005127
2025-04-19 18:25:00,10057.833483392233
2025-04-19 18:30:00,10063.25596895539
2025-04-19 18:35:00,10060.654971305796
2025-04-19 18:40:00,10055.127752867254
2025-04-19 18:45:00,10049.935207150806
2025-04-19 18:50:00,10050.411623614022
2025-04-19 18:55:00,10049.996629438625
2025-04-19 19:00:00,10046.99244959206
2025-04-19 19:05:00,10052.253504783384
2025-04-19 19:10:00,10051.41721671076
2025-04-19 19:15:00,10047.022373270742
2025-04-19 19:20:00,10047.822437942854
2025-04-19 19:25:00,10051.090418640953
2025-04-19 19:30:00,10049.007573111683
2025-04-19 19:35:00,10046.59399218646
2025-04-19 19:40:00,10046.429411953712
2025-04-19 19:45:00,10046.638877704483
2025-04-19 19:50:00,10042.560595286302
2025-04-19 19:55:00,10045.343497403672
2025-04-19 20:00:00,10042.83227079012
2025-04-19 20:05:00,10047.218452112627
2025-04-19 20:10:00,10044.696988451105
2025-04-19 20:15:00,10049.984817460198
2025-04-19 20:20:00,10049.788738618312
2025-04-19 20:25:00,10055.123028075883
2025-04-19 20:30:00,10057.101140729766
2025-04-19 20:35:00,10058.73276868313
2025-04-19 20:40:00,10059.524171237732
2025-04-19 20:45:00,10058.35636030393
2025-04-19 20:50:00,10054.360761734735
2025-04-19 20:55:00,10054.029238873554
2025-04-19 21:00:00,10056.62472426655
2025-04-19 21:05:00,10058.702845004449
2025-04-19 21:10:00,10063.864679576987
2025-04-19 21:15:00,10065.148247899373
2025-04-19 21:20:00,10065.764833173256
2025-04-19 21:25:00,10060.7187559893
2025-04-19 21:30:00,10062.103907326156
2025-04-19 21:35:00,10065.27660473161
2025-04-19 21:40:00,10063.163048058432
2025-04-19 21:45:00,10065.812081086962
2025-04-19 21:50:00,10063.990674013541
2025-04-19 21:55:00,10065.34353927603
2025-04-19 22:00:00,10063.171710175944
2025-04-19 22:05:00,10062.588198441657
2025-04-19 22:10:00,10061.313292236786
2025-04-19 22:15:00,10059.964364300438
2025-04-19 22:20:00,10057.592519032325
2025-04-19 22:25:00,10056.942860218847
2025-04-19 22:30:00,10063.864679576987
2025-04-19 22:35:00,10060.828213656056
2025-04-19 22:40:00,10057.633467224205
2025-04-19 22:45:00,10055.725438975653
2025-04-19 22:50:00,10059.06980380091
2025-04-19 22:55:00,10059.06980380091
2025-04-19 23:00:00,10058.550076750129
2025-04-19 23:05:00,10053.50084970526
2025-04-19 23:10:00,10052.752757738224
2025-04-19 23:15:00,10053.374067803477
