type,price,position,capital,confidence,stop_loss,take_profit,reason,profit
trailing_stop,84984.21,,10013.237322411062,0.671164366758915,,,trailing_stop,0.21549022418126962
buy,84994.0,0.003344487966670934,9728.975912171833,0.6585348852096314,84505.74642857142,85970.50714285715,signal,
trailing_stop,84423.73,,10011.330061258308,0.6886688926313395,,,trailing_stop,-1.907261152753447
buy,84446.66,0.0032584568127969928,9736.164266663356,0.6357488227993007,83870.43142857144,85599.11714285715,signal,
trailing_stop,84019.55,,10009.938341768993,0.5917133186488723,,,trailing_stop,-1.3917194893137255
buy,84091.37,0.003192244962591587,9741.498089489069,0.6135774494499557,83503.04857142856,85268.01285714285,signal,
trailing_stop,84001.92,,10009.65279545709,0.0,,,trailing_stop,-0.2855463119038082
buy,83963.05,0.003390007281295033,9725.017444597352,0.6576688340856451,83506.24642857144,84876.65714285715,signal,
close_long,83799.19,,10009.097308863977,0.648931718142356,,,signal,-0.5554865931130061
buy,83929.48,0.003451135870509369,9719.445269842778,0.6720161448324915,83504.54964285714,84779.3407142857,signal,
trailing_stop,83753.85,,10008.491185871038,0.6342594813999987,,,trailing_stop,-0.6061229929375264
buy,83793.32,0.0032656087997552166,9734.854982718334,0.6033597288031423,83509.89678571429,84360.16642857144,signal,
trailing_stop,83758.92,,10008.378848928327,0.6169272261258978,,,trailing_stop,-0.11233694271160796
buy,83883.28,0.0034138376053606105,9722.014953203334,0.6527048564052793,83539.90142857144,84570.03714285714,signal,
trailing_stop,84318.39,,10009.864243808795,0.7706054254054219,,,trailing_stop,1.4853948804684571
buy,84366.74,0.0039028375504527243,9680.594562927514,0.7858472700998996,84152.87392857144,84794.47214285715,signal,
trailing_stop,84439.28,,10010.147355644705,0.7183004809025587,,,trailing_stop,0.28311183590981565
buy,84396.89,0.0034779303224088723,9716.6208527967,0.6610372846019306,84217.15964285715,84756.35071428571,signal,
trailing_stop,84305.34,,10009.828951123689,0.6973431398243423,,,trailing_stop,-0.3184045210165424
buy,84271.21,0.003610638130380625,9705.556107004377,0.6997979345034878,84068.46714285715,84676.69571428571,signal,
trailing_stop,84193.18,,10009.547213030377,0.0,,,trailing_stop,-0.2817380933136485
buy,84196.08,0.0033341270265875044,9728.826787169653,0.6212073049396283,83978.89071428572,84630.45857142858,signal,
trailing_stop,84047.76,,10009.052695309794,0.0,,,trailing_stop,-0.4945177205834819
buy,84108.56,0.0033776581734415,9724.9627301694,0.6324501696760143,83894.39392857143,84536.89214285712,signal,
trailing_stop,83851.4,,10008.184096733912,0.5907121390512597,,,trailing_stop,-0.8685985758822279
buy,83877.36,0.0033960267051997115,9723.334342212262,0.6410994330176456,83600.72607142858,84430.62785714284,signal,
trailing_stop,83930.7,,10008.365240798366,0.6611530030393951,,,trailing_stop,0.18114406445534076
buy,83913.53,0.0033581552519861544,9726.570579316169,0.6219023300960087,83730.09428571428,84280.40142857142,signal,
trailing_stop,83884.38,,10008.26735057277,0.6378742792570171,,,trailing_stop,-0.09789022559537686
buy,83794.68,0.0033137594988874356,9730.591933766538,0.6086216491799623,83604.14428571428,84175.75142857143,signal,
trailing_stop,83690.29,,10007.921427218682,0.7377177428072712,,,trailing_stop,-0.3459233540888575
buy,83720.31,0.003358449310161385,9726.751009852684,0.622229654676294,83511.45999999999,84138.01000000001,signal,
trailing_stop,83731.19,,10007.957967147175,0.6412741623085865,,,trailing_stop,0.03653992849457151
buy,83757.62,0.0035049628661153183,9714.390619292977,0.6590844150470764,83603.19321428571,84066.47357142856,signal,
trailing_stop,83500.94,,10007.0583132787,0.5989649011132643,,,trailing_stop,-0.8996538684744554
buy,83500.0,0.003286188166966022,9732.661601337037,0.6113389214117331,83161.225,84177.54999999999,signal,
trailing_stop,83193.87,,10006.052312495147,0.5687328273980743,,,trailing_stop,-1.0060007835533236
buy,83091.51,0.003262614875146863,9734.956715970733,0.6015890371609924,82738.04214285714,83798.4457142857,signal,
trailing_stop,82751.2,,10004.942012026986,0.5884497187142361,,,trailing_stop,-1.1103004681612214
buy,82331.41,0.003242854899277354,9737.953195744074,0.607068967217274,81774.60642857142,83445.01714285715,signal,
close_long,82841.07,,10006.594765454953,0.7448674654519467,,,signal,1.6527534279657075
buy,82708.92,0.0038004468528516555,9692.263910738193,0.7443641171127509,82415.18964285713,83296.38071428571,signal,
trailing_stop,82504.01,,10005.816015890334,0.6867804189558828,,,trailing_stop,-0.778749564617846
buy,82535.89,0.003576671955303811,9710.612212821294,0.6771436748877991,82259.84892857142,83087.97214285715,signal,
trailing_stop,82408.04,,10005.358738380848,0.0,,,trailing_stop,-0.457277509485613
buy,82414.23,0.0034887128251675534,9717.83915720354,0.6429250621939047,82220.35142857143,82801.98714285714,signal,
trailing_stop,82415.1,,10005.361773561006,0.0,,,trailing_stop,0.003035180157930293
buy,82431.7,0.0034098857813121366,9724.279091801618,0.6244197736188204,82202.40535714285,82890.28928571427,signal,
trailing_stop,82198.43,,10004.5663495048,0.659246909696853,,,trailing_stop,-0.795424056206696
buy,82198.46,0.0034985891545507284,9716.987708828028,0.6648026630102968,81786.92607142858,83021.52785714285,signal,
trailing_stop,82144.1,,10004.376166198359,0.7097548840975005,,,trailing_stop,-0.19018330644137962
buy,82329.24,0.0036611515356209916,9702.95634274585,0.7304643587439796,81753.59535714287,83480.52928571428,signal,
trailing_stop,82254.87,,10004.103886358656,0.6959435213428641,,,trailing_stop,-0.27227983970416936
buy,82295.34,0.003551715566567596,9711.814246224683,0.6688655503329344,82004.86142857141,82876.29714285715,signal,
trailing_stop,82447.82,,10004.645451948247,0.6285096544661918,,,trailing_stop,0.5415655895902642
buy,82520.35,0.003295875090701593,9732.668685907269,0.605676229840042,82159.58750000001,83241.87500000001,signal,
trailing_stop,82407.0,,10004.271864506714,0.6856821831828036,,,trailing_stop,-0.3735874415310448
buy,82458.79,0.0034968623353018227,9715.924827541152,0.6549278233216944,82171.81678571427,83032.73642857143,signal,
trailing_stop,82270.0,,10003.611691866432,0.0,,,trailing_stop,-0.6601726402816087
buy,82352.52,0.0034093477812295195,9722.843310525772,0.6204582820906908,82155.71464285714,82746.13071428573,signal,
close_long,82648.54,,10004.620926996631,0.7539633648224959,,,signal,1.0092351301995266
buy,82652.87,0.003919391676867434,9680.671956249425,0.7680387724352666,82446.11107142856,83066.38785714286,signal,
take_profit,83174.59,,10006.665752022287,0.8439551250382153,,,take_profit,2.0448250256552822
buy,83156.28,0.004032072780975102,9671.373578867142,0.8125951408691726,82892.93178571429,83682.97642857143,signal,
close_long,83330.0,,10007.366203705797,0.8023450754747141,,,signal,0.7004516835109994
buy,83394.32,0.003832052942523899,9687.794754360017,0.7546803112343828,83168.595,83845.77,signal,
trailing_stop,83150.56,,10006.432102480527,0.6506987298142912,,,trailing_stop,-0.9341012252696613
buy,83209.11,0.003492489765696025,9715.825137392852,0.6571029784481752,82974.19928571429,83678.93142857144,signal,
trailing_stop,83109.81,,10006.085298246793,0.6596932990390589,,,trailing_stop,-0.34680423373362546
buy,83090.1,0.003550960471601873,9711.035637565346,0.6694309577700231,82884.36071428572,83501.57857142859,signal,
trailing_stop,83036.85,,10005.89620960168,0.0,,,trailing_stop,-0.18908864511279974
buy,83163.86,0.003967852817675525,9675.914253371908,0.7873783718691638,82965.1725,83561.235,signal,
trailing_stop,83100.0,,10005.642822520744,0.656449923339987,,,trailing_stop,-0.2533870809367614
buy,83094.04,0.003347592371745016,9727.477848079268,0.610942458975757,82900.64178571428,83480.83642857143,signal,
take_profit,83484.3,,10006.949253919742,0.0,,,take_profit,1.3064313989972411
buy,83477.59,0.0041298747836827085,9662.197259976138,0.8290085108999437,83352.20785714286,83728.35428571426,signal,
trailing_stop,83288.77,,10006.169450963087,0.6760313174456282,,,trailing_stop,-0.7798029566549378
buy,83186.96,0.003589185118305496,9707.596052094012,0.678735151483795,83007.80107142858,83545.27785714285,signal,
trailing_stop,83064.18,,10005.728770814261,0.0,,,trailing_stop,-0.44068014882559686
buy,83135.85,0.003366836519549038,9725.82395495051,0.6181984199111592,82927.8,83551.95000000001,signal,
trailing_stop,83083.8,,10005.55352697342,0.6131050068855584,,,trailing_stop,-0.17524384084253725
buy,83055.34,0.003362152548880556,9726.308803894279,0.6199162312601094,82805.38464285713,83555.25071428572,signal,
trailing_stop,83033.15,,10005.47892080836,0.6911253968288125,,,trailing_stop,-0.07460616505966736
buy,83018.12,0.0036660298776805145,9701.132012499495,0.7006627413951221,82816.77714285714,83420.8057142857,signal,
trailing_stop,82915.0,,10005.100879807374,0.6420090066559225,,,trailing_stop,-0.3780410009863976
buy,82959.59,0.0035358088612251343,9711.771626361771,0.673484631671607,82655.20964285714,83568.35071428571,signal,
trailing_stop,82678.42,,10004.106716429864,0.0,,,trailing_stop,-0.9941633775106649
buy,82751.98,0.0032841696324415735,9732.335176689452,0.6036552974258247,82404.72464285714,83446.49071428571,signal,
trailing_stop,82768.99,,10004.162580155313,0.6837043291998277,,,trailing_stop,0.05586372544786175
buy,82853.45,0.003762884500444631,9692.394617341948,0.7346663724715203,82570.2357142857,83419.87857142856,signal,
trailing_stop,82652.5,,10003.406428514947,0.6014476337767714,,,trailing_stop,-0.7561516403643376
buy,82534.79,0.003317333926286372,9729.610969549027,0.6052924805910966,82245.87928571428,83112.61142857141,signal,
trailing_stop,82273.58,,10002.539907720064,0.5843316179638431,,,trailing_stop,-0.8665207948852361
buy,82484.24,0.0034565842801453713,9717.426180376326,0.6543347801445372,82092.45071428572,83267.81857142858,signal,
close_long,82617.67,,10003.001119760564,0.7215831867312197,,,signal,0.46121204049977277
buy,82621.4,0.0037893044583996852,9689.92348038134,0.7406646310380745,82326.00357142856,83212.19285714286,signal,
trailing_stop,82602.92,,10002.931093414172,0.7413508462106665,,,trailing_stop,-0.07002634639121075
buy,82618.0,0.003482513224903162,9715.212815799123,0.6518571011523426,82341.15178571428,83171.69642857143,signal,
trailing_stop,82458.52,,10002.375702205065,0.7058759593199585,,,trailing_stop,-0.5553912091075421
buy,82515.98,0.0035543454862280964,9709.085401150378,0.6645204102320496,82304.57821428572,82938.78357142856,signal,
trailing_stop,82500.0,,10002.318903764195,0.6494588996076707,,,trailing_stop,-0.056798440869910496
buy,82075.06,0.003460666169269615,9718.28452028142,0.6573008364954278,81618.62964285714,82987.9207142857,signal,
trailing_stop,82013.05,,10002.104307855037,0.6018088408040692,,,trailing_stop,-0.2145959091563907
buy,81964.94,0.003271663931651959,9733.94256999702,0.6063941529222145,81462.94357142856,82968.93285714286,signal,
trailing_stop,82053.29,,10002.393359363397,0.597755183807144,,,trailing_stop,0.289051508361422
buy,81880.0,0.003397460219015784,9724.209316630386,0.6472250342614383,81321.56964285714,82996.86071428572,signal,
trailing_stop,81676.33,,10001.701398640591,0.0,,,trailing_stop,-0.6919607228069388
buy,81940.01,0.003742831077131977,9695.013782752087,0.7359165898489721,81488.52785714285,82842.97428571428,signal,
trailing_stop,81693.39,,10000.778341640349,0.6952818962904566,,,trailing_stop,-0.9230570002422707
buy,81542.01,0.0034248684907982286,9721.507680914994,0.6304553628068934,81193.44571428571,82239.13857142856,signal,
close_long,82106.02,,10002.710001717844,0.7314736326470233,,,signal,1.931660077495141
buy,82072.8,0.00385302347531468,9686.481576633038,0.7534544205821242,81761.4875,82695.42500000002,signal,
trailing_stop,81958.0,,10002.267674622879,0.6744321321331169,,,trailing_stop,-0.4423270949661365
buy,82005.97,0.003455810585162534,9718.870575450357,0.6441606915482166,81659.37,82699.17,signal,
trailing_stop,81899.15,,10001.898524936172,0.58867336547639,,,trailing_stop,-0.36914968670708603
buy,81862.82,0.0033606285651076114,9726.78799362391,0.6125865585072032,81548.46464285714,82491.53071428572,signal,
trailing_stop,81586.62,,10000.97031932649,0.5973969439843132,,,trailing_stop,-0.9282056096827613
buy,81458.82,0.0034362558502623285,9721.056972546025,0.6353957618672461,81082.78607142858,82210.88785714286,signal,
close_long,82139.6,,10003.309653584232,0.7481979995028469,,,signal,2.339334257741584
buy,82022.25,0.003710392273971931,9698.974930890437,0.7164548097985317,81673.83214285715,82719.08571428571,signal,
take_profit,82861.09,,10006.42207903933,0.7597893718665447,,,take_profit,3.1124254550986015
buy,82840.95,0.0037297624256119348,9697.445016427333,0.7455836007153872,82364.38214285714,83794.08571428571,signal,
trailing_stop,81929.07,,10003.020983278662,0.6495398863064726,,,trailing_stop,-3.401095760666974
buy,82122.0,0.0032480367382348575,9736.28571026134,0.620112582500365,81426.51964285714,83512.96071428571,signal,
take_profit,83625.67,,10007.904958680845,0.0,,,take_profit,4.883975402181602
buy,83578.99,0.003743550520189816,9695.022787189406,0.8071793451867016,82677.65964285715,85381.65071428572,signal,
trailing_stop,83224.17,,10006.576672085272,0.6732802621810957,,,trailing_stop,-1.3282865955737768
buy,83159.99,0.0035003526666585612,9715.487379329472,0.6763189748671916,82748.24357142858,83983.48285714285,signal,
trailing_stop,82743.1,,10005.117410062068,0.0,,,trailing_stop,-1.4592620232032856
buy,82778.78,0.0034666031370057175,9718.156231636562,0.6683041518590063,82307.82107142857,83720.69785714285,signal,
trailing_stop,82937.86,,10005.668877289103,0.6597467703116711,,,trailing_stop,0.5514672270348756
buy,83017.86,0.0033268879950131007,9729.477755483425,0.6217882778088228,82637.52428571429,83778.53142857143,signal,
trailing_stop,82631.95,,10004.384997942949,0.6083985339587552,,,trailing_stop,-1.2838793461555174
buy,82763.99,0.0034050676029834305,9722.568016900304,0.6485830747975205,82311.59178571429,83668.78642857143,signal,
trailing_stop,82396.46,,10003.133533446824,0.6432420164237262,,,trailing_stop,-1.2514644961244963
buy,82431.32,0.0033328051037467606,9728.406009442242,0.6204947081015091,82016.96642857144,83260.02714285714,signal,
trailing_stop,82420.14,,10003.096272685765,0.0,,,trailing_stop,-0.037260761059914
buy,82324.86,0.00345301088789868,9718.82763476103,0.6408651903701101,82040.3975,82893.78499999999,signal,
trailing_stop,82348.31,,10003.177245791087,0.6971259680993549,,,trailing_stop,0.080973105321214
buy,82427.48,0.0036159604582863326,9705.122737434898,0.6879585792156617,82144.06571428571,82994.30857142857,signal,
trailing_stop,82470.01,,10003.331032589376,0.6672676976669648,,,trailing_stop,0.15378679829091352
buy,82568.14,0.003359091535492274,9725.977092414036,0.6241080808738803,82209.86142857143,83284.69714285714,signal,
trailing_stop,82991.49,,10004.753103990928,0.6186815742331412,,,trailing_stop,1.4220714015506737
buy,83006.01,0.0033600718376610586,9725.846947433316,0.6185749627614321,82758.98678571428,83500.05642857142,signal,
trailing_stop,83128.4,,10005.16434318314,0.6310364110681776,,,trailing_stop,0.41123919221133504
buy,83058.0,0.0035752717857396674,9708.209419203175,0.6740503577823128,82872.02678571429,83429.94642857143,signal,
take_profit,83432.31,,10006.50260316526,0.8555101831003454,,,take_profit,1.3382599821202066
buy,83467.84,0.004176212275076198,9657.923185183163,0.8551510344995134,83228.10785714285,83947.30428571429,signal,
take_profit,84056.98,,10008.962976864997,0.0,,,take_profit,2.460373699738389
buy,83989.51,0.0037535835684934086,9693.701332203185,0.7529441988691479,83638.22785714285,84692.07428571429,signal,
trailing_stop,84175.99,,10009.66294512885,0.6787937812887378,,,trailing_stop,0.6999682638526902
buy,84111.03,0.0035040350304434394,9714.934949562172,0.6809480653925416,83770.99785714285,84791.0942857143,signal,
trailing_stop,83846.38,,10008.735602258044,0.0,,,trailing_stop,-0.9273428708068359
buy,83982.02,0.003418044303557283,9721.68133719581,0.6532417679569777,83656.81464285715,84632.43071428573,signal,
trailing_stop,83850.01,,10008.284386229532,0.6406286416586169,,,trailing_stop,-0.45121602851262876
buy,83760.62,0.003283799830982424,9733.23127643055,0.6099820926086301,83458.38071428571,84365.09857142858,signal,
trailing_stop,83313.78,,10006.817053113056,0.6396925912761517,,,trailing_stop,-1.467333116476175
buy,83408.0,0.003252740980813927,9735.51243338533,0.6442382414579855,82620.49285714286,84983.01428571428,signal,
close_long,84873.94,,10011.585376226472,0.7267516186028276,,,signal,4.768323113414376
buy,85231.97,0.0036075680088958556,9704.1052479193,0.7719687461652943,84445.86821428571,86804.17357142858,signal,
trailing_stop,84829.99,,10010.135206038256,0.6808637042318834,,,trailing_stop,-1.4501701882159415
buy,84803.44,0.003476914238862214,9715.28091799776,0.6867977928307167,84405.6775,85598.965,signal,
trailing_stop,84799.05,,10010.119942384748,0.0,,,trailing_stop,-0.015263653508603096
buy,84887.13,0.0032226378404745684,9736.559465077464,0.6105153674587469,84517.23714285715,85626.91571428571,signal,
trailing_stop,85223.84,,10011.205036772013,0.7118877463335369,,,trailing_stop,1.0850943872661656
buy,85216.55,0.003580705065404783,9706.069704530693,0.71080894310365,84929.23928571428,85791.17142857143,signal,
trailing_stop,85099.99,,10010.78766978959,0.689746943149644,,,trailing_stop,-0.4173669824235732
buy,85021.61,0.003539195650427905,9709.879557485212,0.6976185316751938,84722.60107142857,85619.62785714287,signal,
trailing_stop,85103.78,,10011.078485496186,0.6118985904861425,,,trailing_stop,0.29081570659565475
buy,85119.66,0.003261856703382161,9733.430351935574,0.6150072256908918,84851.83857142857,85655.30285714287,signal,
trailing_stop,84964.49,,10010.572343191521,0.0,,,trailing_stop,-0.5061423046638043
buy,84982.68,0.0033335271673720322,9727.280270655438,0.6314854145171191,84745.86035714285,85456.31928571427,signal,
trailing_stop,84892.46,,10010.271592370482,0.701623278064297,,,trailing_stop,-0.30075082104026013
buy,84765.53,0.0032394747271504622,9735.675800201967,0.6114198050503987,84424.88714285714,85446.81571428571,signal,
close_long,84561.31,,10009.610026841703,0.6375752770009602,,,signal,-0.6615655287786711
buy,84599.99,0.003280673346851525,9732.065094504798,0.6182167614922953,84296.72035714285,85206.52928571429,signal,
trailing_stop,84523.19,,10009.358071128665,0.0,,,trailing_stop,-0.2519557130382067
buy,84494.76,0.00338976377736745,9722.94079430331,0.6392119759731576,84291.52964285713,84901.22071428571,signal,
close_long,84437.22,,10009.163024120915,0.6451137467316035,,,signal,-0.19504700774970138
buy,84469.62,0.003317336673663642,9728.948855884482,0.6211256356859951,84234.3557142857,84940.14857142857,signal,
trailing_stop,84271.69,,10008.506423673096,0.6050221456221379,,,trailing_stop,-0.6566004478182215
buy,84226.6,0.003422562819095045,9720.235594134305,0.6482107023945398,83996.43571428572,84686.92857142858,signal,
close_long,84100.0,,10008.073127220197,0.6044720532467975,,,signal,-0.4332964528974526
buy,84175.06,0.0034380044815565014,9718.67889370491,0.657450598938192,83889.2332142857,84746.71357142858,signal,
trailing_stop,84067.05,,10007.701788356144,0.6574224966424431,,,trailing_stop,-0.37133886405289973
buy,84039.79,0.0034803992102048283,9715.209769614365,0.6707075800500435,83727.81499999999,84663.73999999999,signal,
take_profit,84682.1,,10009.93728357285,0.0,,,take_profit,2.2354952167067057
buy,84684.37,0.004053196832999327,9666.694863284307,0.8421098618890217,84392.25035714287,85268.60928571426,signal,
take_profit,85311.84,,10012.480542989651,0.0,,,take_profit,2.5432594168020923
buy,84969.71,0.0035578383914876372,9710.172046638081,0.7169119919300256,84526.69214285715,85855.7457142857,signal,
trailing_stop,84857.03,,10012.079645759699,0.6938611954936317,,,trailing_stop,-0.4008972299528539
buy,84867.92,0.0035181255570837637,9713.503647431158,0.6886537655560686,84577.95214285715,85447.85571428572,signal,
trailing_stop,84716.54,,10011.547071912868,0.0,,,trailing_stop,-0.5325738468313566
buy,84726.42,0.0034651238496387032,9717.959533276362,0.6712648773787188,84440.70392857143,85297.85214285714,signal,
trailing_stop,84628.23,,10011.20683140207,0.6234947800782447,,,trailing_stop,-0.34024051079603235
buy,85120.88,0.0038328742342977756,9684.949203649317,0.8012451859533558,84668.19785714286,86026.2442857143,signal,
take_profit,86101.2,,10014.964274671438,0.0,,,take_profit,3.7574432693667665
buy,85734.0,0.0037100446036428384,9696.887310622722,0.7979066107557644,85046.53392857143,87108.93214285716,signal,
take_profit,87173.6,,10020.305254882842,0.0,,,take_profit,5.3409802114042515
buy,86716.66,0.0033838699173389837,9726.86735777673,0.7176601990066576,85944.69035714286,88260.59928571428,signal,
trailing_stop,86757.05,,10020.441929388804,0.6867093095878503,,,trailing_stop,0.13667450596131958
buy,86624.57,0.003344173251614137,9730.754359462228,0.6800228690442042,86093.49857142857,87686.71285714288,signal,
trailing_stop,86236.46,,10019.14402230812,0.0,,,trailing_stop,-1.2979070806839645
buy,86341.72,0.0031376364233699945,9748.235096779707,0.6096379193353337,85864.82357142857,87295.51285714286,signal,
trailing_stop,86246.95,,10018.846668504277,0.0,,,trailing_stop,-0.29735380384278715
buy,86428.01,0.0032088170096268367,9741.514999908079,0.627961963001207,85994.25642857142,87295.51714285713,signal,
take_profit,87776.2,,10023.172763508486,0.0,,,take_profit,4.326095004208812
buy,85892.64,0.002976645490270117,9767.500824005092,0.657401349922907,84370.42035714285,88937.07928571428,signal,
trailing_stop,84439.42,,10018.847042749116,0.0,,,trailing_stop,-4.325720759370343
buy,84484.62,0.003088795267797933,9757.891348291409,0.6199863111718766,83541.86821428571,86370.12357142857,signal,
trailing_stop,83938.92,,10017.161487171477,0.5794171555590046,,,trailing_stop,-1.6855555776373232
buy,83597.49,0.003109669184475798,9757.200948618954,0.6141969487105938,82687.8757142857,85416.71857142859,signal,
trailing_stop,82737.63,,10014.487607026515,0.5901510344339447,,,trailing_stop,-2.673880144963362
buy,82650.0,0.0031905612415440445,9750.7877204129,0.6166063412669243,81864.64821428571,84220.70357142859,signal,
trailing_stop,83341.32,,10016.69330582402,0.6938083171790848,,,trailing_stop,2.205698797504251
buy,83349.98,0.003487602327787341,9726.00172155499,0.6612181906177105,83065.09607142856,83919.74785714287,signal,
trailing_stop,83368.93,,10016.75939588813,0.6057413797239655,,,trailing_stop,0.06609006411155996
buy,83509.65,0.003433139296001538,9730.059134877794,0.6465037392307125,83235.12499999999,84058.70000000001,signal,
trailing_stop,83272.21,,10015.944231293686,0.5818913936692311,,,trailing_stop,-0.8151645944425632
buy,83292.88,0.003425517562921417,9730.62300798738,0.6402034202426552,83036.42285714285,83805.7942857143,signal,
trailing_stop,83058.65,,10015.141872314924,0.5831589289097852,,,trailing_stop,-0.8023589787631193
buy,83109.58,0.003272531170944438,9743.163181160824,0.6049650467916676,82743.39607142858,83841.94785714286,signal,
close_long,83641.51,,10016.882629820684,0.7353802254114337,,,signal,1.7407575057604519
buy,83586.81,0.003645875815537426,9712.135500743761,0.7151549025321751,83244.24214285715,84271.9457142857,signal,
trailing_stop,83483.05,,10016.504333746063,0.67855602766932,,,trailing_stop,-0.37829607462014425
buy,83567.0,0.0033461480862919933,9736.8767766189,0.6192070342363172,83325.9125,84049.175,signal,
trailing_stop,83447.4,,10016.104134434941,0.6789417278672633,,,trailing_stop,-0.40019931112054186
buy,83306.01,0.003629017183062181,9713.785192692592,0.7036930622098188,82995.56,83926.90999999999,signal,
trailing_stop,82995.79,,10014.978340724412,0.0,,,trailing_stop,-1.125793710529554
buy,82627.98,0.003643918396106389,9713.8887243693,0.7472302869335703,81878.28714285714,84127.36571428571,signal,
trailing_stop,82017.96,,10012.755477624418,0.6625116695817073,,,trailing_stop,-2.222863099992781
buy,81910.01,0.003384709342679495,9735.513901518447,0.6739069774239987,81053.30107142856,83623.42785714286,signal,
trailing_stop,81539.28,,10011.500664329806,0.5762535311691337,,,trailing_stop,-1.2548132946115553
buy,81584.02,0.003200275113971888,9750.409355426022,0.6106946823016275,80776.80928571429,83198.44142857143,signal,
trailing_stop,81822.01,,10012.26229780418,0.6432005256744742,,,trailing_stop,0.7616334743741399
buy,81830.56,0.0033514553835369476,9738.010826954336,0.6375321940556923,81221.44928571429,83048.78142857143,signal,
trailing_stop,81694.96,,10011.807840454172,0.0,,,trailing_stop,-0.4544573500075808
buy,81638.54,0.003350681250977275,9738.263115119014,0.621257383520972,81169.76857142856,82576.08285714284,signal,
trailing_stop,81821.45,,10012.420713561789,0.6747998165787982,,,trailing_stop,0.612873107616265
buy,81846.01,0.0034958774409246758,9726.297093573094,0.6644875550112225,81381.96892857141,82774.09214285715,signal,
take_profit,82800.09,,10015.756060310627,0.0,,,take_profit,3.335346748837421
buy,82622.0,0.0038827769335649997,9694.953264505619,0.770285936142206,82285.49464285714,83295.01071428572,signal,
trailing_stop,82553.08,,10015.488459324364,0.6892096167141288,,,trailing_stop,-0.26760098626129303
buy,82594.25,0.0034880574873783795,9727.394967197462,0.6563839067313636,82272.0125,83238.72500000002,signal,
take_profit,83284.68,,10017.896718855374,0.0,,,take_profit,2.4082595310106303
buy,83083.0,0.003925429973331032,9691.760220381113,0.7940784289505133,82693.96964285715,83861.0607142857,signal,
trailing_stop,83020.68,,10017.652086059437,0.6847980568632291,,,trailing_stop,-0.24463279593801734
buy,82923.21,0.0033459100111123906,9740.198487566862,0.6227233927199362,82567.15285714286,83635.32428571429,signal,
trailing_stop,82773.99,,10017.152809367579,0.6149957250120002,,,trailing_stop,-0.49927669185819484
buy,82784.44,0.0032954794639362133,9744.33838741412,0.6027947102929412,82471.56678571428,83410.18642857144,signal,
trailing_stop,82652.62,,10016.718399264644,0.634477384950956,,,trailing_stop,-0.43441010293609467
buy,82776.26,0.0037047734919566527,9710.051105453333,0.7146004317161672,82505.56535714286,83317.64928571429,signal,
close_long,83138.74,,10018.06130556001,0.776189705873433,,,signal,1.3429062953644864
buy,83180.54,0.003947027627566068,9689.745416104146,0.7815175255550175,82971.2775,83599.065,signal,
trailing_stop,83071.99,,10017.632855711037,0.6818494617248726,,,trailing_stop,-0.42844984897225075
buy,83056.52,0.0036754005387725705,9712.366877354463,0.7005303119259082,82874.745,83420.07000000002,signal,
take_profit,83522.84,,10019.346768490279,0.8483390491013562,,,take_profit,1.7139127792403972
buy,83450.18,0.004019526539084395,9683.91655528891,0.8114914653455757,83187.00678571427,83976.52642857142,signal,
take_profit,83990.49,,10021.518558874612,0.0,,,take_profit,2.1717903843327386
buy,84463.44,0.003742441504645315,9705.419075393493,0.7632681247994133,84028.27035714286,85333.77928571429,signal,
trailing_stop,83916.01,,10019.469834121724,0.7000362799752345,,,trailing_stop,-2.0487247528880133
buy,83683.99,0.003522350889720972,9724.705457489823,0.6930918520356233,83217.37035714286,84617.2292857143,signal,
trailing_stop,83141.75,,10017.559874575281,0.6108344520074288,,,trailing_stop,-1.9099595464423182
buy,82800.63,0.003233415961209516,9749.830995935077,0.6299247986825129,82022.77821428572,84356.33357142858,signal,
close_long,82445.56,,10016.411785569933,0.6052820549635043,,,signal,-1.1480890053466855
buy,81933.99,0.0032161317303827123,9752.901280534074,0.616697290696903,81145.92392857143,83510.12214285714,signal,
trailing_stop,82412.07,,10017.949353827595,0.5862789569699731,,,trailing_stop,1.5375682576613727
buy,82749.03,0.003123890138645096,9759.450475028147,0.6103239696481608,81833.34964285714,84580.3907142857,signal,
trailing_stop,82415.99,,10016.90897345582,0.6301305104920614,,,trailing_stop,-1.0403803717743427
buy,82502.73,0.003047465026169058,9765.484789217351,0.6076003734741776,81359.93178571427,84788.32642857142,signal,
trailing_stop,83834.58,,10020.967739750924,0.5955525346397323,,,trailing_stop,4.058766295103277
buy,83841.41,0.0031168516615437043,9759.646501686257,0.6053460051137506,83066.22428571428,85391.78142857143,signal,
trailing_stop,83864.0,,10021.038149429958,0.6537671775188816,,,trailing_stop,0.07040967903426139
buy,83533.41,0.0034253606967981384,9734.906089946433,0.6786491341004559,82912.14749999999,84775.93500000001,signal,
trailing_stop,84074.32,,10022.890961284462,0.6391427593852288,,,trailing_stop,1.8528118545050931
buy,84079.78,0.0033885131223154222,9737.985523433068,0.6391967660388312,83809.455,84620.43,signal,
trailing_stop,83866.09,,10022.166869915354,0.0,,,trailing_stop,-0.7240913691075904
buy,83877.35,0.0033231321695404523,9743.431349834551,0.609769708750265,83699.03392857144,84233.98214285713,signal,
close_long,83751.96,,10021.750182372616,0.6025560846736193,,,signal,-0.41668754273867536
