type,price,position,capital,confidence,stop_loss,take_profit,reason,profit
buy,1516.71,0.17598687009290032,9716.92910874777,0.7124038413911845,1488.6885714285713,1572.7528571428572,signal,
trailing_stop,1494.51,,9979.943245970311,0.6288612660743959,,,trailing_stop,-3.906908516062395
buy,1512.31,0.1608361552709823,9736.709119992453,0.6471756221314655,1479.9010714285714,1577.127857142857,signal,
take_profit,1588.21,,9992.15071015538,0.0,,,take_profit,12.207464185067572
buy,1567.99,0.13508433728554267,9780.339820135021,0.6990626073479222,1506.1364285714285,1691.6971428571428,signal,
trailing_stop,1541.78,,9988.610149675125,0.6043701691705572,,,trailing_stop,-3.5405604802540784
buy,1554.16,0.1620053685291001,9736.827886121939,0.6521295474408076,1525.5296428571428,1611.4207142857144,signal,
trailing_stop,1529.18,,9984.563255569268,0.0,,,trailing_stop,-4.046894105856923
buy,1550.23,0.1646188974790586,9729.366102130307,0.6762502358138306,1519.9782142857143,1610.7335714285714,signal,
close_long,1564.7,,9986.94529101579,0.679077582532778,,,signal,2.3820354465219826
buy,1562.14,0.1764841864804445,9711.25228394723,0.7429704777306338,1533.815,1618.7900000000004,signal,
trailing_stop,1546.76,,9984.230964227721,0.6576437337851812,,,trailing_stop,-2.714326788069256
buy,1546.62,0.16438827624749092,9729.984768417828,0.6419429268061412,1521.5539285714285,1596.7521428571429,signal,
trailing_stop,1562.0,,9986.759255916408,0.7472699464171376,,,trailing_stop,2.528291688686428
buy,1567.18,0.177195260993198,9709.062386793088,0.682480365287503,1550.03,1601.48,signal,
trailing_stop,1567.83,,9986.874432836054,0.6743674078745597,,,trailing_stop,0.11517691964555452
buy,1564.92,0.18013812940488172,9704.972671367766,0.6765404424599698,1551.5610714285715,1591.6378571428572,signal,
trailing_stop,1553.04,,9984.734391858725,0.0,,,trailing_stop,-2.1400409773300146
buy,1554.72,0.16866306408054058,9722.510552871427,0.6120453059478462,1540.3378571428573,1583.4842857142858,signal,
trailing_stop,1544.73,,9983.04944784856,0.0,,,trailing_stop,-1.6849440101646018
buy,1563.51,0.19174497878388,9683.254256070175,0.7665152442044958,1545.9475,1598.6350000000002,signal,
close_long,1583.83,,9986.945705817448,0.7129357377447831,,,signal,3.8962579688884293
buy,1601.05,0.17289761547868704,9710.127978555296,0.7283246457288962,1575.0874999999999,1652.975,signal,
trailing_stop,1585.22,,9984.20873656442,0.6563216780239556,,,trailing_stop,-2.736969253027603
buy,1586.09,0.16755843459033015,9718.445979045044,0.6460159573815405,1567.4507142857142,1623.3685714285714,signal,
trailing_stop,1587.37,,9984.423211360696,0.6334379579516264,,,trailing_stop,0.21447479627561802
buy,1584.77,0.1722896687057178,9711.383713085936,0.6510817310248287,1570.1074999999998,1614.095,signal,
trailing_stop,1582.1,,9983.963197945252,0.5740877303756575,,,trailing_stop,-0.46001341544427904
buy,1578.73,0.16770701641171828,9719.19909992558,0.6118069042721883,1565.9567857142858,1604.2764285714286,signal,
trailing_stop,1571.45,,9982.742290865774,0.5809762840326353,,,trailing_stop,-1.2209070794773045
buy,1570.73,0.16901187705996576,9717.270265211373,0.6107615375175219,1558.7389285714285,1594.712142857143,signal,
trailing_stop,1558.75,,9980.717528578594,0.6465860109176886,,,trailing_stop,-2.024762287178393
buy,1557.71,0.1707487848977098,9714.740438855582,0.6177722851221521,1544.8528571428571,1583.4242857142858,signal,
take_profit,1583.85,,9985.18090181582,0.0,,,take_profit,4.463373237226112
buy,1585.26,0.19416454125900162,9677.379621139575,0.790695349772167,1568.2475,1619.285,signal,
trailing_stop,1572.65,,9982.732486950543,0.6510971585265442,,,trailing_stop,-2.448414865275991
buy,1569.5,0.17648649670314126,9705.736930374962,0.6694382137168328,1554.267857142857,1599.9642857142858,signal,
trailing_stop,1563.94,,9981.751222028874,0.6196562345044273,,,trailing_stop,-0.9812649216694558
buy,1561.63,0.16161469102430964,9729.36887208458,0.6176885714650919,1539.4192857142857,1606.051428571429,signal,
trailing_stop,1547.22,,9979.422354331213,0.548908572134615,,,trailing_stop,-2.328867697660315
buy,1535.79,0.16868625998795336,9720.355683104313,0.6451973900241754,1513.582857142857,1580.2042857142858,signal,
trailing_stop,1518.99,,9976.588425163414,0.0,,,trailing_stop,-2.8339291677976086
buy,1521.1,0.17354326766751382,9712.611760714359,0.6403052809527014,1503.2017857142855,1556.8964285714287,signal,
close_long,1508.79,,9974.452107538427,0.6214992792116438,,,signal,-2.1363176249870857
buy,1472.97,0.16552728234256608,9730.635386466298,0.6348910756810726,1443.795,1531.32,signal,
trailing_stop,1467.36,,9973.523499484485,0.0,,,trailing_stop,-0.9286080539418168
buy,1468.53,0.18208175437498136,9706.130980732194,0.667702388454658,1448.8425,1507.905,signal,
close_long,1480.66,,9975.732151165053,0.7124720845731973,,,signal,2.208651680568544
buy,1474.83,0.19509359935692946,9688.002258025474,0.7113718486762677,1460.1353571428572,1504.2192857142857,signal,
trailing_stop,1466.01,,9974.011425618726,0.6634856061753238,,,trailing_stop,-1.7207255463281055
buy,1466.65,0.18277531626875843,9705.944008013152,0.6490657074557512,1450.5053571428573,1498.9392857142857,signal,
trailing_stop,1466.09,,9973.909071441616,0.641755522204434,,,trailing_stop,-0.1023541771105363
buy,1467.65,0.1775589675172975,9713.314652764855,0.6299433904006366,1450.0607142857143,1502.8285714285716,signal,
trailing_stop,1449.54,,9970.693478539879,0.6717059793489112,,,trailing_stop,-3.21559290173828
buy,1434.9,0.15456129450961992,9748.913477048025,0.6049372790041458,1397.2732142857144,1510.1535714285717,signal,
trailing_stop,1416.25,,9967.810910397275,0.622870878562185,,,trailing_stop,-2.8825681426044256
buy,1422.89,0.18315323524242655,9707.204003503179,0.6505443266262088,1402.5739285714285,1463.522142857143,signal,
close_long,1444.97,,9971.854933831428,0.6951391455742069,,,signal,4.0440234341527646
buy,1440.72,0.18208693237571755,9709.518648619083,0.6732060629239387,1417.5289285714287,1487.102142857143,signal,
trailing_stop,1459.99,,9975.363749018306,0.6139808303962287,,,trailing_stop,3.508815186880074
buy,1474.81,0.19086520766922588,9693.873832095655,0.7148011419740407,1455.8992857142855,1512.6314285714286,signal,
trailing_stop,1471.9,,9974.808331263988,0.6555389950000695,,,trailing_stop,-0.5554177543174196
buy,1475.07,0.18051222983121076,9708.540156406863,0.6434011477432162,1458.6592857142857,1507.8914285714286,signal,
trailing_stop,1458.53,,9971.822658982579,0.6201295068935475,,,trailing_stop,-2.9856722814082195
buy,1449.58,0.1654510497180162,9731.988126332337,0.6079465223828349,1422.712142857143,1503.315714285714,signal,
take_profit,1506.52,,9981.243441753522,0.8182439453954135,,,take_profit,9.42078277094385
buy,1502.67,0.19695538679563204,9685.28449067733,0.7784861607956891,1481.8164285714286,1544.3771428571429,signal,
take_profit,1569.97,,9994.498539284868,0.0,,,take_profit,13.255097531346028
buy,1649.16,0.13424719838325347,9773.103429599141,0.6882685058596364,1592.0117857142857,1763.456428571429,signal,
trailing_stop,1661.24,,9996.120245441338,0.6738302300031785,,,trailing_stop,1.6217061564696922
buy,1658.02,0.1586942568902388,9733.001993632184,0.6139061971444713,1642.7396428571428,1688.580714285714,signal,
trailing_stop,1658.3,,9996.164679833268,0.6132972837985957,,,trailing_stop,0.04443439192926254
buy,1657.53,0.16168323500951062,9728.169867307954,0.6214766241158336,1644.2603571428572,1684.0692857142856,signal,
trailing_stop,1645.05,,9994.146873060348,0.0,,,trailing_stop,-2.0178067729186955
buy,1635.42,0.15764379469779272,9736.333058335684,0.6031681363354557,1618.695,1668.8700000000003,signal,
trailing_stop,1632.57,,9993.697588245459,0.6929277455809872,,,trailing_stop,-0.44928481488873073
buy,1632.99,0.1622604060979319,9728.727967691597,0.6057355277802439,1620.9739285714286,1657.0221428571426,signal,
trailing_stop,1618.25,,9991.305869859576,0.0,,,trailing_stop,-2.3917183858835176
buy,1616.04,0.1664638678081492,9722.293600926894,0.6482917255502594,1598.7257142857143,1650.6685714285713,signal,
trailing_stop,1612.2,,9990.666648607192,0.5768589478728452,,,trailing_stop,-0.6392212523832793
buy,1618.06,0.18749610119280977,9687.286707111154,0.7358364737278071,1607.2849999999999,1639.61,signal,
trailing_stop,1608.67,,9988.906060216992,0.6228334612224165,,,trailing_stop,-1.7605883902004598
buy,1592.14,0.16246831056196784,9730.233764238861,0.6071918652620305,1575.7775000000001,1624.865,signal,
trailing_stop,1585.95,,9987.900381374615,0.6253362697937224,,,trailing_stop,-1.0056788423785898
buy,1591.07,0.16707625498793938,9722.070364350955,0.6212872260986011,1577.0182142857143,1619.1735714285714,signal,
trailing_stop,1595.8,,9988.690652060708,0.5933906425685249,,,trailing_stop,0.7902706860929563
buy,1591.55,0.17550391784023575,9709.367391622081,0.6551669942919918,1580.2053571428569,1614.2392857142859,signal,
trailing_stop,1589.99,,9988.416865948879,0.6610810606423818,,,trailing_stop,-0.2737861118307582
buy,1587.36,0.15060732698041432,9749.348819393248,0.6261076827255115,1553.935,1654.21,signal,
trailing_stop,1570.63,,9985.897205368496,0.5589373338501056,,,trailing_stop,-2.5196605803823
buy,1579.37,0.16776237844551342,9720.938337723004,0.6952210836292851,1551.7092857142857,1634.6914285714283,signal,
trailing_stop,1560.13,,9982.669457207203,0.6090060434066442,,,trailing_stop,-3.2277481612916414
buy,1505.61,0.14506984304523776,9764.250850819863,0.6019002755221914,1464.1742857142856,1588.4814285714285,signal,
trailing_stop,1523.9,,9985.3227846365,0.6758482361085217,,,trailing_stop,2.6533274292974265
buy,1521.9,0.17693237925101063,9716.049396654387,0.622043781311814,1510.6535714285715,1544.3928571428573,signal,
trailing_stop,1522.78,,9985.478485130241,0.6583058271094263,,,trailing_stop,0.15570049374086845
buy,1523.59,0.18333857576448412,9706.145664481232,0.64694393212276,1514.3007142857143,1542.1685714285713,signal,
trailing_stop,1518.93,,9984.624127367179,0.0,,,trailing_stop,-0.8543577630624694
buy,1521.67,0.17559349152868423,9717.428779112726,0.6416555613045938,1505.4842857142858,1554.041428571429,signal,
take_profit,1554.33,,9990.359010800506,0.0,,,take_profit,5.734883433326801
buy,1548.43,0.19754879024520183,9684.468537521128,0.7589343815122538,1535.7335714285714,1573.8228571428574,signal,
trailing_stop,1548.9,,9990.451858731922,0.6526298059424869,,,trailing_stop,0.09284793141525025
buy,1550.36,0.17740817730916095,9715.405316958891,0.637341398794091,1539.7832142857142,1571.5135714285714,signal,
trailing_stop,1548.25,,9990.0775274778,0.61315595036249,,,trailing_stop,-0.37433125412231183
buy,1548.02,0.16457145754343613,9735.317619771411,0.6169063653561712,1527.6164285714285,1588.827142857143,signal,
trailing_stop,1562.31,,9992.429253606097,0.6209024946842124,,,trailing_stop,2.3517261282956965
buy,1562.2,0.17034638320377699,9726.314133765156,0.6348899532927983,1545.9642857142858,1594.6714285714284,signal,
close_long,1556.23,,9991.41228569837,0.6193913017506085,,,signal,-1.0169679077265532
buy,1556.6,0.16845955067644755,9729.188149115413,0.6057858611119391,1543.280357142857,1583.2392857142856,signal,
trailing_stop,1562.37,,9992.384297305774,0.6279946294587098,,,trailing_stop,0.9720116074030993
buy,1566.27,0.17541653579096905,9717.634639792454,0.6902628878620458,1545.7914285714285,1607.227142857143,signal,
trailing_stop,1545.84,,9988.800537479565,0.0,,,trailing_stop,-3.583759826209509
buy,1556.53,0.16067929647332058,9738.698392139948,0.6032962734324714,1535.3371428571427,1598.9157142857143,signal,
close_long,1567.39,,9990.545514639265,0.7022016932467121,,,signal,1.7449771597002819
buy,1565.44,0.19121697141536975,9691.206818906789,0.7402049417977778,1551.8060714285716,1592.7078571428572,signal,
trailing_stop,1570.91,,9991.591471472908,0.6201997325246895,,,trailing_stop,1.0459568336420777
buy,1572.25,0.1641874178684806,9733.44780372919,0.6142340943058157,1554.3375,1608.0749999999998,signal,
trailing_stop,1564.27,,9990.281255878319,0.0,,,trailing_stop,-1.310215594590478
buy,1570.13,0.19942862719135857,9677.152385466352,0.7535726797427544,1562.5228571428572,1585.344285714286,signal,
close_long,1579.01,,9992.052182087778,0.7283542452714964,,,signal,1.7709262094592404
buy,1576.29,0.18905534927818743,9694.046125574065,0.7184111362916554,1565.4989285714285,1597.872142857143,signal,
trailing_stop,1567.95,,9990.4754604748,0.6559823982336055,,,trailing_stop,-1.5767216129800676
buy,1568.73,0.1755334926988821,9715.110804473283,0.6330703831073219,1559.062142857143,1588.0657142857142,signal,
trailing_stop,1560.15,,9988.969383107444,0.5888827409883057,,,trailing_stop,-1.5060773673563956
buy,1561.26,0.17948301686328808,9708.749728199467,0.6367544954412581,1554.2207142857144,1575.3385714285712,signal,
trailing_stop,1564.61,,9989.570651213937,0.6364902400428578,,,trailing_stop,0.6012681064919987
buy,1564.25,0.17904966220485666,9709.49221710999,0.6409560232811535,1556.2785714285715,1580.192857142857,signal,
trailing_stop,1557.33,,9988.331627551479,0.0,,,trailing_stop,-1.2390236624576212
buy,1557.95,0.176390231275499,9713.524466735815,0.6256067985666638,1549.4517857142857,1574.9464285714287,signal,
trailing_stop,1553.42,,9987.532579803801,0.5844715426504907,,,trailing_stop,-0.7990477476780056
buy,1555.55,0.19601484303992703,9682.621690713042,0.7282549409981818,1547.5,1571.6499999999999,signal,
close_long,1551.14,,9986.668154345994,0.6801722111646336,,,signal,-0.8644254578060496
buy,1548.19,0.1769157704315115,9712.768927721632,0.6226975076957351,1539.7257142857143,1565.1185714285716,signal,
take_profit,1566.01,,9989.820793375084,0.0,,,take_profit,3.1526390290895234
buy,1566.29,0.19532212651313943,9683.889699838819,0.742390432441764,1556.295357142857,1586.2792857142858,signal,
trailing_stop,1572.06,,9990.947802045064,0.6863950285271115,,,trailing_stop,1.127008669980811
buy,1574.38,0.18936889707859078,9692.809197862473,0.7011725662998961,1566.8067857142858,1589.5264285714288,signal,
take_profit,1596.2,,9995.079831379318,0.0,,,take_profit,4.132029334254839
buy,1592.31,0.19484197820331656,9684.831001066395,0.7701967048492172,1579.8903571428568,1617.149285714286,signal,
trailing_stop,1592.12,,9995.04281140346,0.6649264301523091,,,trailing_stop,-0.03701997585864078
buy,1589.11,0.18795339638423827,9696.364189675303,0.702479597008116,1581.4921428571429,1604.3457142857142,signal,
trailing_stop,1592.3,,9995.642382737926,0.6514147724775182,,,trailing_stop,0.5995713344657303
buy,1593.81,0.1799244581801181,9708.876982045871,0.6541594831392139,1587.5171428571427,1606.3957142857143,signal,
take_profit,1614.59,,9999.381212978908,0.0,,,take_profit,3.7388302409828493
buy,1603.39,0.19046115117354384,9693.997707798759,0.7501238616866056,1591.2828571428572,1627.6042857142859,signal,
take_profit,1632.07,,10004.843638794564,0.7915401267961335,,,take_profit,5.462425815657206
buy,1643.0,0.18121488715265374,9707.107579202753,0.7905972446256269,1618.8875,1691.225,signal,
trailing_stop,1646.2,,10005.423526433451,0.6901997679860706,,,trailing_stop,0.5798876388885003
buy,1643.72,0.16787499142473786,9729.484045528781,0.6501772487283183,1630.3057142857142,1670.5485714285714,signal,
trailing_stop,1634.26,,10003.835429014573,0.0,,,trailing_stop,-1.5880974188780261
buy,1636.79,0.16552220647858862,9732.910336672483,0.642257042439165,1621.5114285714285,1667.347142857143,signal,
close_long,1645.05,,10005.202642440085,0.7312131298466202,,,signal,1.3672134255131405
buy,1644.43,0.1921200799951831,9689.274619293607,0.775862246272599,1633.9317857142858,1665.4264285714287,signal,
close_long,1650.66,,10006.399550538456,0.7278923378914481,,,signal,1.1969080983699942
buy,1647.92,0.17709088064946227,9714.567946498593,0.6913782027605508,1637.3539285714287,1669.052142857143,signal,
trailing_stop,1638.25,,10004.687081722575,0.0,,,trailing_stop,-1.712468815880313
buy,1638.57,0.1638066448124725,9736.278427732203,0.6152443921633739,1626.8449999999998,1662.02,signal,
trailing_stop,1645.93,,10005.892698628395,0.6691263146357062,,,trailing_stop,1.2056169058198185
buy,1646.55,0.17159014664578606,9723.360942668776,0.6483232694786779,1638.0714285714284,1663.507142857143,signal,
trailing_stop,1640.67,,10004.883748566119,0.0,,,trailing_stop,-1.0089500622772019
buy,1638.52,0.1656644956421493,9733.439159166544,0.6164612760515353,1628.725357142857,1658.1092857142858,signal,
trailing_stop,1636.18,,10004.496093646316,0.6159673347235557,,,trailing_stop,-0.3876549198026158
buy,1620.41,0.16684975447806483,9734.131082992515,0.6505778644604541,1603.3028571428572,1654.6242857142859,signal,
trailing_stop,1617.1,,10003.943820958993,0.6573045892293781,,,trailing_stop,-0.5522726873224234
buy,1615.48,0.16589204103851915,9735.948546502086,0.608689338135642,1604.9639285714286,1636.512142857143,signal,
trailing_stop,1605.4,,10002.271629185325,0.5699512191180574,,,trailing_stop,-1.672191773668261
buy,1611.48,0.1833815263310921,9706.755967133297,0.7264781871912047,1597.2282142857143,1639.9835714285712,signal,
trailing_stop,1612.28,,10002.41833440639,0.6829772350385793,,,trailing_stop,0.14670522106486533
buy,1612.1,0.18203526341892542,9708.95928624874,0.6824416482267273,1604.5982142857142,1627.1035714285713,signal,
take_profit,1627.14,,10005.15614476821,0.8425556277855933,,,take_profit,2.737810361820673
buy,1623.21,0.1925246535050154,9692.648201952336,0.7570624508242979,1614.0475,1641.535,signal,
trailing_stop,1613.88,,10003.35988975101,0.673228129840121,,,trailing_stop,-1.7962550172017797
buy,1615.82,0.1713269822828112,9726.526325238798,0.640110805514828,1605.2432142857142,1636.9735714285712,signal,
trailing_stop,1603.02,,10001.16690437779,0.0,,,trailing_stop,-2.1929853732199756
buy,1606.13,0.18249037471261392,9708.063638840618,0.7185517875721747,1591.8175,1634.755,signal,
trailing_stop,1597.34,,9999.562813984065,0.0,,,trailing_stop,-1.6040903937239113
buy,1587.11,0.16686314392199675,9734.732649634025,0.619296269647821,1572.5689285714284,1616.1921428571427,signal,
trailing_stop,1571.92,,9997.02816282789,0.5776937457261087,,,trailing_stop,-2.534651156175102
buy,1583.14,0.16489041088306114,9735.98355774248,0.6299614676774432,1564.057857142857,1621.304285714286,signal,
take_profit,1623.37,,10003.661704057715,0.0,,,take_profit,6.633541229825515
buy,1612.78,0.18613012829795986,9703.474755741332,0.7591557270007095,1595.760357142857,1646.8192857142858,signal,
trailing_stop,1621.62,,10005.30709439187,0.5983645761292917,,,trailing_stop,1.64539033415395
buy,1620.38,0.17247630628281052,9725.82993721733,0.6771289898916295,1604.4710714285716,1652.1978571428574,signal,
trailing_stop,1591.31,,10000.293208168228,0.0,,,trailing_stop,-5.01388622364133
buy,1602.13,0.1598251921216299,9744.232473114402,0.6705509136320995,1572.1317857142858,1662.1264285714285,signal,
trailing_stop,1578.51,,9996.518137130315,0.0,,,trailing_stop,-3.7750710379129173
buy,1589.68,0.16207627637030494,9738.868722109968,0.6410377970243839,1566.1782142857144,1636.6835714285714,signal,
take_profit,1639.99,,10004.672194594505,0.0,,,take_profit,8.154057464190032
buy,1642.47,0.18348490491183583,9703.303742823962,0.7754957565611448,1623.077142857143,1681.2557142857142,signal,
trailing_stop,1629.41,,10002.275881736357,0.602360790370382,,,trailing_stop,-2.396312858148566
buy,1627.9,0.16287611167879762,9737.129859534443,0.6117762772786651,1614.6607142857144,1654.3785714285716,signal,
trailing_stop,1631.41,,10002.84757688835,0.6759831086340491,,,trailing_stop,0.5716951519925781
buy,1626.74,0.17200617966375645,9723.038244182131,0.6552788524769478,1615.184642857143,1649.850714285714,signal,
trailing_stop,1617.58,,10001.27200028263,0.5844711704428429,,,trailing_stop,-1.5755766057200231
buy,1623.13,0.1630672678661289,9736.59262579108,0.6036427148741024,1611.2585714285715,1646.8728571428574,signal,
trailing_stop,1615.69,,10000.058779809706,0.6199078756628835,,,trailing_stop,-1.213220472924008
buy,1625.37,0.18653527276974669,9696.869943507943,0.7479699325144682,1612.0896428571427,1651.9307142857144,signal,
trailing_stop,1633.74,,10001.620080042789,0.6409611682460913,,,trailing_stop,1.5613002330828019
buy,1633.86,0.17022968085403667,9723.488613682612,0.6458464964482761,1622.9671428571428,1655.6457142857141,signal,
take_profit,1657.84,,10005.702187789668,0.7910039453474289,,,take_profit,4.082107746879802
buy,1682.6,0.1703821454127752,9719.017189918131,0.7391877119900895,1659.567857142857,1728.6642857142856,signal,
trailing_stop,1666.85,,10003.018668999415,0.6757966933258343,,,trailing_stop,-2.683518790251209
buy,1672.73,0.1648787143215182,9727.221097192381,0.6508107645076993,1658.899642857143,1700.3907142857145,signal,
trailing_stop,1666.01,,10001.910684039174,0.6295609723885439,,,trailing_stop,-1.1079849602406069
buy,1666.91,0.15973421683172456,9735.648120660204,0.618498515578666,1652.7992857142858,1695.1314285714288,signal,
trailing_stop,1662.57,,10001.217437538124,0.6553800664351235,,,trailing_stop,-0.6932465010497079
buy,1656.52,0.15655501584590498,9741.880922689064,0.6172396410595804,1637.7378571428571,1694.0842857142854,signal,
trailing_stop,1631.64,,9997.322348743877,0.0,,,trailing_stop,-3.895088794246097
buy,1634.75,0.15306078813427795,9747.106225341366,0.6199352453326572,1609.2428571428572,1685.7642857142857,signal,
close_long,1647.98,,9999.347342970894,0.7184903297768859,,,signal,2.0249942270165002
buy,1644.12,0.18428155337006805,9696.366355444097,0.7516752797530142,1629.912857142857,1672.5342857142857,signal,
trailing_stop,1635.51,,9997.760678796378,0.6464584058093181,,,trailing_stop,-1.5866641745162675
buy,1636.58,0.166332809173506,9725.543729959201,0.6273059308745359,1625.2835714285713,1659.172857142857,signal,
trailing_stop,1628.91,,9996.484906150017,0.5960234564513947,,,trailing_stop,-1.2757726463607655
buy,1624.63,0.16979505080719678,9720.63077275712,0.6545834894690974,1610.6353571428572,1652.6192857142858,signal,
trailing_stop,1619.09,,9995.544241568545,0.7014346359918222,,,trailing_stop,-0.9406645814719026
buy,1620.31,0.17978073046874263,9704.243726182736,0.6855502023494406,1610.8778571428572,1639.1742857142854,signal,
trailing_stop,1617.55,,9995.04804675245,0.6109376606172541,,,trailing_stop,-0.496194816093728
buy,1626.72,0.18713995340866738,9690.623741743502,0.7462641825841152,1614.6003571428573,1650.9592857142854,signal,
trailing_stop,1618.09,,9993.433028954532,0.6452097610856303,,,trailing_stop,-1.6150177979168199
buy,1620.29,0.1637911996138136,9728.043786132266,0.6201128060997427,1605.795357142857,1649.2792857142856,signal,
trailing_stop,1623.67,,9993.986643209228,0.6490611719077974,,,trailing_stop,0.5536142546947079
buy,1622.44,0.1734510258853561,9712.57276077179,0.6622487667839094,1610.834642857143,1645.6507142857142,signal,
take_profit,1646.55,,9998.168547443323,0.0,,,take_profit,4.181904234095918
buy,1644.49,0.198154905328691,9672.304787179344,0.8070177033521202,1634.7667857142856,1663.9364285714287,signal,
trailing_stop,1637.09,,9996.702201143891,0.6692766411014535,,,trailing_stop,-1.4663462994323315
buy,1636.16,0.1756964657665463,9709.2346717153,0.6687631324821867,1627.2707142857143,1653.9385714285718,signal,
trailing_stop,1640.12,,9997.397959148328,0.6753490850169979,,,trailing_stop,0.6957580044354897
buy,1641.07,0.17347313529599676,9712.716401008127,0.6481658483167502,1634.3164285714286,1654.5771428571427,signal,
trailing_stop,1640.2,,9997.247037520621,0.6680136486570264,,,trailing_stop,-0.15092162770749826
buy,1639.0,0.171403191273677,9716.317207023065,0.6440081665007713,1630.4785714285715,1656.042857142857,signal,
trailing_stop,1639.45,,9997.324168956695,0.6408609457536637,,,trailing_stop,0.07713143607316245
buy,1634.85,0.17478597854163294,9711.575311937906,0.6768850310695945,1623.225,1658.1000000000001,signal,
trailing_stop,1625.65,,9995.716137954112,0.5876758061049909,,,trailing_stop,-1.6080310025829914
buy,1629.62,0.17066744843434398,9717.593050636537,0.643228692591566,1619.3807142857142,1650.0985714285712,signal,
take_profit,1657.71,,10000.510186580634,0.0,,,take_profit,4.794048626520747
buy,1637.58,0.1707517952272538,9720.890461752388,0.6997983982602396,1617.5460714285714,1677.6478571428572,signal,
trailing_stop,1610.97,,9995.966481309637,0.6589070131138415,,,trailing_stop,-4.543705270997207
buy,1612.32,0.1530841113833196,9749.145906844084,0.6360889933865634,1581.893214285714,1673.1735714285714,signal,
trailing_stop,1616.44,,9996.597187848536,0.6494339423233844,,,trailing_stop,0.6307065388992948
buy,1616.03,0.16567901867894125,9728.854923292807,0.6150629983916722,1604.1835714285714,1639.7228571428573,signal,
trailing_stop,1607.33,,9995.15578038603,0.5664360634931924,,,trailing_stop,-1.4414074625067963
buy,1609.01,0.16511610354655612,9729.482318618586,0.6142142259917633,1595.9475,1635.1350000000002,signal,
trailing_stop,1602.6,,9994.097386162297,0.5967616115609011,,,trailing_stop,-1.0583942237334383
buy,1607.8,0.18504384082513797,9696.58389888364,0.7184272716801405,1596.4375,1630.5249999999999,signal,
trailing_stop,1601.82,,9992.990823994163,0.6467892721862223,,,trailing_stop,-1.1065621681343285
buy,1594.04,0.16474270053272028,9730.384369636986,0.6031378380228154,1581.1667857142857,1619.7864285714286,signal,
trailing_stop,1590.63,,9992.429051385347,0.0,,,trailing_stop,-0.5617726088165522
buy,1595.73,0.18860013255209132,9691.474161867998,0.7310512985439717,1584.4032142857145,1618.3835714285713,signal,
trailing_stop,1587.62,,9990.89950431035,0.5625389267853427,,,trailing_stop,-1.5295470749974847
buy,1588.79,0.17102723483554796,9719.17314387598,0.6399958798281522,1575.170357142857,1616.0292857142858,signal,
trailing_stop,1581.1,,9989.584304874465,0.5906770057139363,,,trailing_stop,-1.3151994358853731
buy,1591.5,0.1856428529468482,9694.133704409556,0.7399482337113432,1575.2964285714286,1623.9071428571428,signal,
trailing_stop,1592.25,,9989.723537014175,0.6638304882993439,,,trailing_stop,0.13923213971013615
buy,1591.74,0.17751369684714047,9707.167885194707,0.6445767713686877,1584.6007142857143,1606.0185714285715,signal,
trailing_stop,1580.51,,9987.730058198582,0.0,,,trailing_stop,-1.9934788155933907
buy,1587.25,0.17633123317735533,9707.848308337825,0.6523574994233543,1576.8625,1608.0249999999999,signal,
trailing_stop,1563.75,,9983.586274218915,0.5263495540262663,,,trailing_stop,-4.14378397966785
buy,1572.31,0.16712622638637367,9720.812037209356,0.6275632639845559,1555.2224999999999,1606.4850000000001,signal,
trailing_stop,1567.09,,9982.713875317178,0.6510902877492066,,,trailing_stop,-0.8723989017368752
buy,1568.73,0.17400347094937788,9709.749410334762,0.6171520550794403,1560.6782142857144,1584.8335714285713,signal,
trailing_stop,1561.34,,9981.427989666863,0.5765922018218939,,,trailing_stop,-1.28588565031592
buy,1561.55,0.17069241224968246,9714.883253318372,0.6095495895520684,1550.630357142857,1583.3892857142857,signal,
trailing_stop,1568.46,,9982.607474235509,0.689550325448786,,,trailing_stop,1.1794845686453197
buy,1572.76,0.1708338484481125,9713.926830750255,0.6093118610434872,1563.2742857142857,1591.7314285714288,signal,
trailing_stop,1580.09,,9983.859686344633,0.6269942765140385,,,trailing_stop,1.2522121091246523
buy,1576.68,0.18291072245899084,9695.46800845799,0.6738976749961137,1567.9978571428574,1594.0442857142857,signal,
trailing_stop,1570.26,,9982.685399506445,0.0,,,trailing_stop,-1.1742868381867346
buy,1575.69,0.17079132898484867,9713.571210338308,0.6333789914378738,1561.8132142857144,1603.4435714285714,signal,
take_profit,1605.44,,9987.766441543743,0.7329971137766857,,,take_profit,5.081042037299248
buy,1597.51,0.18074263592410042,9699.028273228634,0.7394496331454746,1577.1939285714286,1638.142142857143,signal,
trailing_stop,1577.62,,9984.171470515214,0.0,,,trailing_stop,-3.5949710285303755
buy,1582.27,0.1726670391168134,9710.965594531854,0.6510437125345876,1567.7539285714286,1611.3021428571426,signal,
trailing_stop,1584.0,,9984.470184492886,0.6163173043128285,,,trailing_stop,0.2987139776720903
buy,1570.35,0.16467179137833768,9725.877836901913,0.6421709166922055,1547.775,1615.4999999999998,signal,
trailing_stop,1545.7,,9980.41102483541,0.5416446733322354,,,trailing_stop,-4.059159657476001
buy,1577.48,0.1484462768264227,9746.239992067265,0.6087116259824421,1544.0014285714287,1644.4371428571426,signal,
